Index,Date,Instrument,Total Return
2828,2018,WNEB.OQ,17.9791928
2829,2019,WNEB.OQ,-6.461825688
2830,2020,WNEB.OQ,-2.028361133
2831,2021,WNEB.OQ,-26.00133948
2832,2022,WNEB.OQ,30.18381324
2833,2023,WNEB.OQ,10.98373651
2834,2024,WNEB.OQ,-1.07185706
2835,2013,WSBC.OQ,18.13368698
2836,2014,WSBC.OQ,48.23727047
2837,2015,WSBC.OQ,11.82354258
2838,2016,WSBC.OQ,-11.20721089
2839,2017,WSBC.OQ,47.61875383
2840,2018,WSBC.OQ,-3.014083845
2841,2019,WSBC.OQ,-7.360497943
2842,2020,WSBC.OQ,6.533174849
2843,2021,WSBC.OQ,-16.22608679
2844,2022,WSBC.OQ,21.31121759
2845,2023,WSBC.OQ,9.897772876
2846,2024,WSBC.OQ,-10.84220969
2847,2013,WSBF.OQ,306.25
2848,2014,WSBF.OQ,42.30769231
2849,2015,WSBF.OQ,31.76497105
2850,2016,WSBF.OQ,8.868021501
2851,2017,WSBF.OQ,32.74558077
2852,2018,WSBF.OQ,-2.445715063
2853,2019,WSBF.OQ,4.008240249
2854,2020,WSBF.OQ,20.39097277
2855,2021,WSBF.OQ,7.211049404
2856,2022,WSBF.OQ,23.92094226
2857,2023,WSBF.OQ,-15.7527642
2858,2024,WSBF.OQ,-13.16721564
2859,2013,WSFS.OQ,18.85238792
2860,2014,WSFS.OQ,85.10717282
2861,2015,WSFS.OQ,-0.115097334
2862,2016,WSFS.OQ,27.20772088
2863,2017,WSFS.OQ,44.31966788
2864,2018,WSFS.OQ,3.912746748
2865,2019,WSFS.OQ,-20.0771265
2866,2020,WSFS.OQ,17.32815766
2867,2021,WSFS.OQ,3.618057672
2868,2022,WSFS.OQ,12.85750142
2869,2023,WSFS.OQ,-8.434221373
2870,2024,WSFS.OQ,2.867139029
2871,2013,WTBA.OQ,16.60597604
2872,2014,WTBA.OQ,51.86911931
2873,2015,WTBA.OQ,11.19999101
2874,2016,WTBA.OQ,19.85100083
2875,2017,WTBA.OQ,29.71406472
2876,2018,WTBA.OQ,4.972751074
2877,2019,WTBA.OQ,-21.53793326
2878,2020,WTBA.OQ,39.45955578
2879,2021,WTBA.OQ,-21.19445309
2880,2022,WTBA.OQ,66.49556352
2881,2023,WTBA.OQ,-14.44222089
2882,2024,WTBA.OQ,-12.32770645
2883,2013,WTFC.OQ,31.52862477
2884,2014,WTFC.OQ,26.24524438
2885,2015,WTFC.OQ,2.299309949
2886,2016,WTFC.OQ,4.679444504
2887,2017,WTFC.OQ,51.03979804
2888,2018,WTFC.OQ,14.36381105
2889,2019,WTFC.OQ,-18.55875486
2890,2020,WTFC.OQ,8.167712627
2891,2021,WTFC.OQ,-11.7660555
2892,2022,WTFC.OQ,51.09937775
2893,2023,WTFC.OQ,-5.539328951
2894,2024,WTFC.OQ,12.01214232
2895,2013,ZION.OQ,31.72042519
2896,2014,ZION.OQ,40.64844135
2897,2015,ZION.OQ,-4.315173367
2898,2016,ZION.OQ,-3.521260507
2899,2017,ZION.OQ,59.22742215
2900,2018,ZION.OQ,19.26606075
2901,2019,ZION.OQ,-18.26451241
2902,2020,ZION.OQ,31.06482462
2903,2021,ZION.OQ,-13.16029704
2904,2022,ZION.OQ,49.10746871
2905,2023,ZION.OQ,-19.99975696
2906,2024,ZION.OQ,-6.453051364
