instrument,year,rit_rf,rit,new_wacc,unnamed:_5,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,rf,ticker_prefix,date,Month,symbol,market_cap,equity_volatility,equity_vol_is_default,equity_vol,asset_value,asset_vol,solver_status,DDm,PDm
PNFP,2018,-0.335792005,-0.317692005,1.522612833,,9.847423165,1.283920383,1.183470862,21.58687943,35.10812288,48.64645792,34.9263538,34.9263538,22.15799615,28.9941027,54.24502402,33.90928359,33.90928359,10.12787209,0.081433559,0.900858308,12.2,33.25592,2.70355452,11.28207361,88.71792639,25031.044,2038.367,0.127167914,0.0,0.0,0.0181,PNFP,,,PNFP,3575336025.6,0.297960673390128,False,0.297960673390128,5577140468.048062,0.19101357840576788,converged,5.26865211286044,6.871456709553538e-08
PNFP,2019,0.032712977,0.054112977,1.443014993,,8.902649124,1.450024749,1.283444412,28.4404144,69.98981144,42.79909521,51.29706481,51.29706481,21.58687943,35.10812288,48.64645792,34.9263538,34.9263538,10.23298898,0.105778081,1.124031969,13.21,33.25592,2.094135925,16.2802743,83.7197257,27805.496,2941.212,0.19446163,0.0,0.0,0.021400000000000002,PNFP,,,PNFP,4963590144.0,0.2681587234709245,False,0.2681587234709245,7842528907.138599,0.16971948895128808,converged,5.81982222180237,2.945512601647457e-09
PNFP,2020,-0.195529687,-0.191129687,1.413505305,,7.123804791,1.354502061,1.125308166,27.77940154,67.18121226,44.66598726,50.66614797,50.66614797,28.4404144,69.98981144,42.79909521,51.29706481,51.29706481,10.46118321,0.054094254,1.042768137,14.3,31.04862,2.25147858,21.46970175,72.68376197,34932.86,1889.667,0.29538512,0.0,0.0,0.0044,PNFP,,,PNFP,4994612582.400001,0.56316409469667,False,0.56316409469667,6875680638.852003,0.4092451059387131,converged,2.9621594043185646,0.0015274479160503535
PNFP,2021,0.227972945,0.228372945,1.651688527,,1.688416421,1.259337457,1.169222246,27.56693167,60.51570534,41.21249366,46.31169608,46.31169608,27.77940154,67.18121226,44.66598726,50.66614797,50.66614797,10.55761837,0.038138132,1.426833633,13.8,20.13893077,1.814427293,8.564565818,88.74408961,38469.399,1467.151,0.096508577,0.0,0.0,0.0004,PNFP,,,PNFP,7267550000.0,0.2243486138007816,False,0.2243486138007816,8734114256.956432,0.18667774679199053,converged,9.464919368327879,1.4689381736141416e-21
PNFP,2022,0.00162553,0.01582553,3.841377089,,8.416162889,1.07685003,0.997180482,49.2321778,57.91968369,35.30485216,44.87782829,44.87782829,27.56693167,60.51570534,41.21249366,46.31169608,46.31169608,10.64471086,0.025872253,1.059000058,12.4,19.4269,4.750250477,8.742558222,88.16780348,41970.021,1085.859,0.099158172,0.0,0.0,0.014199999999999999,PNFP,,,PNFP,5615100000.0,0.2906374676313409,False,0.2906374676313409,6685648762.15089,0.24409898377553643,converged,7.382249977639373,7.781830973710114e-14
PPBI,2017,0.256550186,0.264550186,1.518435505,,5.499557974,0.814480839,0.685818337,22.15799615,31.95031725,83.72569206,45.9886065,45.9886065,21.15270351,28.94828433,49.42974972,32.15305893,32.15305893,8.990254765,0.07993145,1.489378388,12.57,38.60345,2.143120868,23.40461635,76.59538365,8024.501,641.41,0.305561709,0.0,0.0,0.008,PPBI,,,PPBI,3880988160.0,0.1803257450680999,False,0.1803257450680999,4517287350.495639,0.15492532880743942,converged,12.57378091227447,1.4715256972881915e-36
PPBI,2018,-0.369117992,-0.351017992,1.57587977,,9.549728532,1.141727374,1.108554866,21.58687943,28.55338155,67.28514324,38.38512881,38.38512881,22.15799615,31.95031725,83.72569206,45.9886065,45.9886065,9.34900493,0.067725933,0.809519874,12.39,38.31962,3.097672485,4.627000155,95.37299984,11487.387,777.994,0.048514781,0.0,0.0,0.0181,PPBI,,,PPBI,2476070446.08,0.3159942410385793,False,0.3159942410385793,3240109428.4992223,0.24148073232571654,converged,5.862111998344173,2.285082933346375e-09
PPBI,2019,0.026799666,0.048199666,1.31880715,,8.169657632,1.216994639,1.133450786,22.06022092,38.57025006,55.77523082,39.46562332,39.46562332,21.58687943,28.55338155,67.28514324,38.38512881,38.38512881,9.37381986,0.062174784,0.964027016,13.81,37.34653,2.036089913,10.52600416,89.47399584,11776.012,732.171,0.117643166,0.0,0.0,0.021400000000000002,PPBI,,,PPBI,3163490473.92,0.2393431086714513,False,0.2393431086714513,3880159477.485194,0.19513691764552504,converged,8.55798202009033,5.743013589980871e-18
PPBI,2020,-0.141737192,-0.137337192,1.380172769,,7.516805649,1.33665541,1.142793448,34.24138984,50.82907389,77.77582317,55.40555458,55.40555458,22.06022092,38.57025006,55.77523082,39.46562332,39.46562332,9.890227222,0.026980965,1.077733868,16.31,35.69835,2.315401463,20.87461905,79.12538095,19736.544,532.511,0.26381698,0.0,0.0,0.0044,PPBI,,,PPBI,3039783976.32,0.5140291783683175,False,0.5140291783683175,3569956260.232475,0.4376920186559142,converged,4.138338921464522,1.7491467240283498e-05
PPBI,2021,0.188002192,0.188402192,1.740203301,,1.561661478,1.255772471,1.181665051,31.02280013,46.70294477,81.67259569,54.52384863,54.52384863,34.24138984,50.82907389,77.77582317,55.40555458,55.40555458,9.956764256,0.042123302,1.309080486,14.62,25.78395966,2.110704187,7.791820972,92.20817903,21094.429,888.567,0.084502493,0.0,0.0,0.0004,PPBI,,,PPBI,3778413406.29,0.3033818478109056,False,0.3033818478109056,4666625050.5660515,0.24563834251311353,converged,6.630936502381604,1.6678185748920783e-11
PPBI,2022,-0.050046226,-0.035846226,3.215772508,,8.954992398,1.214538848,1.121228298,27.05316423,36.2268187,81.35513149,48.86329538,48.86329538,31.02280013,46.70294477,81.67259569,54.52384863,54.52384863,9.984515175,0.061379701,1.071647561,15.53,26.04783912,4.392018835,10.11515005,89.88484995,21688.017,1331.204,0.112534538,0.0,0.0,0.014199999999999999,PPBI,,,PPBI,2998886745.6,0.3623389864403757,False,0.3623389864403757,4311321089.431369,0.25203742639229954,converged,4.592965270869193,2.184959041249664e-06
PRK,2016,0.183995151,0.185995151,2.090438318,,5.14531731,0.809040311,0.546029027,21.15270351,23.99784601,64.15102389,34.99730022,34.99730022,18.2821119,21.60973678,62.55106209,33.2368118,33.2368118,8.918327067,0.15186648,2.43577643,14.32,29.52683,2.809518443,40.59973657,59.40026343,7467.586,1134.076,0.683494218,0.0,0.0,0.002,PRK,,,PRK,1908184762.2762,0.188834674541767,False,0.188834674541767,3039994876.916852,0.11853028150772743,converged,8.276474850442929,6.343764541738984e-17
PRK,2017,0.14022173,0.14822173,1.983088174,,4.755417265,0.725352905,0.500361519,22.15799615,25.81477761,54.13978495,32.29445227,32.29445227,21.15270351,23.99784601,64.15102389,34.99730022,34.99730022,8.927661761,0.120235432,2.07107967,14.14,29.71784,2.692998409,39.01655071,60.98344929,7537.62,906.289,0.639789175,0.0,0.0,0.008,PRK,,,PRK,1658459088.6738,0.1785863266983735,False,0.1785863266983735,2557526700.739565,0.1158069588840348,converged,8.969513424444871,1.4891358394237405e-19
PRK,2018,-0.171040114,-0.152940114,2.993832878,,6.733113343,0.775768991,0.619393418,21.58687943,38.28227654,44.00954919,34.83144687,34.83144687,22.15799615,25.81477761,54.13978495,32.29445227,32.29445227,8.962431168,0.08161723,1.581117213,14.19,29.71784,4.419832291,26.42824585,73.57175415,7804.308,636.966,0.359217286,0.0,0.0,0.0181,PRK,,,PRK,1357645929.0855,0.2206811867173097,False,0.2206811867173097,1983186556.031993,0.151073488334671,converged,7.5620966721174225,1.9831170999611268e-14
PRK,2019,0.073726073,0.095126073,1.267355533,,5.938026621,0.798507742,0.730894307,20.28455285,36.37190814,60.9795182,39.99309299,39.99309299,21.58687943,38.28227654,44.00954919,34.83144687,34.83144687,9.054665848,0.051196272,1.708102646,13.19,28.67343,1.658779506,11.48062242,88.51937758,8558.377,438.157,0.129696149,0.0,0.0,0.021400000000000002,PRK,,,PRK,1639466321.3739002,0.1687523643193511,False,0.1687523643193511,2068346378.8947728,0.13376157096638086,converged,11.695297329111359,6.735727646639866e-32
PRK,2020,-0.117249829,-0.112849829,0.920601115,,4.713149989,0.847833124,0.66533817,18.99807322,38.43327097,63.52058794,41.93031406,41.93031406,20.28455285,36.37190814,60.9795182,39.99309299,39.99309299,9.135511325,0.06062105,1.632025321,15.43,27.87818,1.389812099,27.55269008,72.44730992,9279.021,562.504,0.380313501,0.0,0.0,0.0044,PRK,,,PRK,1684934956.7121,0.3615248430016868,False,0.3615248430016868,2244969367.6197667,0.27133817509002456,converged,4.981373178053642,3.1567327330789783e-07
PRK,2021,0.197661336,0.198061336,1.488584291,,1.532069097,0.788520142,0.670156953,17.43215031,34.25999371,52.87226875,36.02697363,36.02697363,18.99807322,38.43327097,63.52058794,41.93031406,41.93031406,9.165369575,0.044663667,1.993144252,16.05,17.68921,1.610377067,17.66681551,82.33318449,9560.254,426.996,0.214577095,0.0,0.0,0.0004,PRK,,,PRK,2213902924.776609,0.2020234209203494,False,0.2020234209203494,2640728160.531735,0.1693700432684435,converged,10.675395662179355,6.634551223506714e-27
PRK,2022,0.008139693,0.022339693,3.994990861,,7.077842975,0.789940987,0.684645335,15.8938172,33.31128489,50.99441341,34.89972148,34.89972148,17.43215031,34.25999371,52.87226875,36.02697363,36.02697363,9.195733509,0.042213018,2.13537671,16.07,17.68921,4.830676695,15.74319899,84.25680101,9854.993,416.009,0.186847813,0.0,0.0,0.014199999999999999,PRK,,,PRK,2283200294.269321,0.2718458493342,False,0.2718458493342,2693343710.673874,0.23044925430428986,converged,8.051570387445237,4.0869192599427953e-16
PRK,2023,0.041826648,0.091326648,4.118526875,,6.041212272,0.730946022,0.565708416,14.03688525,30.6392315,35.1106659,27.83689855,27.83689855,15.8938172,33.31128489,50.99441341,34.89972148,34.89972148,9.193850458,0.052593043,1.864778215,16.19,17.68921,4.92173659,26.19174452,73.80825548,9836.453,517.329,0.354861991,0.0,0.0,0.0495,PRK,,,PRK,2135717439.85998,0.3376869917600663,False,0.3376869917600663,2628062117.585589,0.2744242433357621,converged,5.965830962442158,1.216960794094449e-09
PVBC,2021,0.057176004,0.057576004,0.057576004,,1.515266,1.110117179,1.110117179,17.43215031,11.80646148,44.5702185,21.90128356,21.90128356,18.99807322,12.27626929,74.89882211,33.05260553,33.05260553,7.455462151,0.007806704,1.420539098,14.18,27.84467,0.0,0.0,100.0,1729.283,13.5,0.0,,,0.0004,PVBC,,,PVBC,332096471.40000004,0.2451118825076511,False,0.2451118825076511,345591072.4798561,0.23554078146666999,converged,13.65040384649912,1.0038143824442844e-42
PVBC,2022,-0.023467687,-0.009267687,-0.009267687,,6.660800077,0.609627683,0.609627683,15.8938172,9.941242982,48.71042831,22.46661071,22.46661071,17.43215031,11.80646148,44.5702185,21.90128356,21.90128356,7.400242375,0.077505789,0.619804191,12.62,26.94971,0.0,0.0,100.0,1636.381,126.829,0.0,,,0.014199999999999999,PVBC,,,PVBC,128635401.44,0.464849423833242,False,0.464849423833242,253660075.72132084,0.23594952281827664,converged,2.879934940746498,0.0019887862042479287
PWOD,2018,-0.186935288,-0.168835288,2.651215466,,5.110566569,0.778770426,0.35831618,21.58687943,11.47955691,24.49811237,14.51318068,14.51318068,22.15799615,12.37934022,42.0235644,21.26863593,21.26863593,7.429384929,0.182106055,1.315259182,10.972,21.18634,3.449975733,59.82079421,40.17920579,1684.771,306.807,1.488849593,,,0.0181,PWOD,,,PWOD,204263975.1228,0.1758438017666972,False,0.1758438017666972,505567723.0962117,0.07104597922035545,converged,7.249380706023645,2.0934076529196765e-13
PWOD,2019,-0.030546313,-0.009146313,1.698956824,,5.595015352,0.674722659,0.646678149,20.28455285,10.51634255,34.02844105,17.46634468,17.46634468,21.58687943,11.47955691,24.49811237,14.51318068,14.51318068,7.417774378,0.100184769,1.61564735,11.387,21.18634,2.166662621,5.215494854,94.78450515,1665.323,166.84,0.055024762,,,0.021400000000000002,PWOD,,,PWOD,270761307.6,0.3356881199898276,False,0.3356881199898276,434068846.9064584,0.2093940565953326,converged,4.563859001947933,2.5110907322798777e-06
PWOD,2020,-0.231332647,-0.226932647,0.730942997,,4.56524968,0.694324891,0.62230084,18.99807322,9.602392733,26.03543743,14.13554427,14.13554427,20.28455285,10.51634255,34.02844105,17.46634468,17.46634468,7.514605191,0.086512199,1.117518061,12.151,21.18634,1.178498294,12.80468287,87.19531713,1834.643,158.719,0.14685058,,,0.0044,PWOD,,,PWOD,198045602.1,0.3823818617128909,False,0.3823818617128909,356066986.3655208,0.21269120962046942,converged,3.7131988673644822,0.00010232797221222061
PWOD,2021,0.154029725,0.154429725,1.447955573,,1.523778694,0.644695159,0.594804909,20.26364203,11.25086851,22.66146886,14.14629438,14.14629438,18.99807322,9.602392733,26.03543743,14.13554427,14.13554427,7.570860175,0.067863453,0.970585298,11.776,18.57953,1.606412826,9.339539268,90.66046073,1940.809,131.71,0.103016676,,,0.0004,PWOD,,,PWOD,166641007.79,0.1563650869937394,False,0.1563650869937394,298298334.32539546,0.0873515963098449,converged,9.319536852273178,5.842462087576475e-21
PWOD,2022,0.093699491,0.107899491,3.734087232,,5.613006007,0.442428751,0.370184694,19.14223743,12.56525624,21.29515829,14.36639659,14.36639659,20.26364203,11.25086851,22.66146886,14.14629438,14.14629438,7.600942459,0.128060878,1.120366759,10.925,18.57953,4.479278686,19.33467769,80.66532231,2000.08,256.132,0.239690082,,,0.014199999999999999,PWOD,,,PWOD,187846292.7,0.1436555655890019,False,0.1436555655890019,440366919.73097366,0.06127882048394562,converged,9.044524682355433,7.515885171667512e-20
PWOD,2023,-0.047835156,0.001664844,4.13807733,,5.457727503,0.461024531,0.432296655,17.90852782,16.3610718,39.95134516,23.0550924,23.0550924,19.14223743,12.56525624,21.29515829,14.36639659,14.36639659,7.698396163,0.180752165,0.882391859,10.798,18.57953,5.080464549,7.545950752,92.45404925,2204.809,398.524,0.081618391,,,0.0495,PWOD,,,PWOD,169027454.94,0.3025377824562093,False,0.3025377824562093,548304425.679645,0.0932672073215264,converged,3.905054694265096,4.71020383274129e-05
QCRH,2017,0.192672761,0.200672761,2.129369472,,4.82157999,0.571653236,0.492012281,22.15799615,23.08167358,51.26630062,29.90437832,29.90437832,21.15270351,22.45083404,37.59812287,24.67093791,24.67093791,8.289706415,0.077706668,1.68812688,11.15,23.6137,2.570860434,17.48540901,82.51459099,3982.664773,309.479609,0.211906874,0.0,0.0,0.008,QCRH,,,QCRH,725510490.0,0.1862917401635198,False,0.1862917401635198,1032524139.1192949,0.1308995414676569,converged,9.200201460619084,1.7863964157637666e-20
QCRH,2018,-0.258102282,-0.240002282,2.999178343,,6.513327207,0.687339042,0.594106091,21.58687943,22.01597592,40.18765268,25.38747902,25.38747902,22.15799615,23.08167358,51.26630062,29.90437832,29.90437832,8.507084307,0.08181662,1.06606712,10.69,19.34683,3.967716032,16.28812374,83.71187626,4949.710195,404.968557,0.194573631,0.0,0.0,0.0181,QCRH,,,QCRH,543328626.0,0.2098284261651845,False,0.2098284261651845,941033189.5708307,0.12114959573088958,converged,7.0485614501264395,9.038845727477135e-13
QCRH,2019,0.04612273,0.06752273,2.150694037,,5.90941031,0.818557979,0.69912653,20.28455285,20.85974752,44.89546853,26.50880344,26.50880344,21.58687943,22.01597592,40.18765268,25.38747902,25.38747902,8.498835719,0.05682464,1.296757414,13.33,17.81434,2.548852401,17.20881522,82.79118478,4909.05,278.955,0.207858062,0.0,0.0,0.021400000000000002,QCRH,,,QCRH,742611204.0,0.2151527968935891,False,0.2151527968935891,1015659988.9006977,0.15731331642990173,converged,8.271834367316663,6.595674021105372e-17
QCRH,2020,-0.10125259,-0.09685259,1.862970706,,6.089688673,1.134712603,0.841554929,20.85479836,45.30815443,42.63666566,38.08941266,38.08941266,20.28455285,20.85974752,44.89546853,26.50880344,26.50880344,8.6491058,0.031045165,1.053815216,14.95,19.34683,2.393717761,30.16340732,69.83659268,5705.043,177.114,0.431914075,0.0,0.0,0.0044,QCRH,,,QCRH,670314126.0,0.4494959283551086,False,0.4494959283551086,846650389.7178961,0.3558778844246445,converged,4.2305796031468725,1.1654496896035505e-05
QCRH,2021,0.166135991,0.166535991,1.848182723,,1.611164971,1.127476655,0.978171475,19.0205481,44.30359934,42.64606796,37.55589902,37.55589902,20.85479836,45.30815443,42.63666566,38.08941266,38.08941266,8.715409751,0.028018586,1.291493124,14.77,19.34683,2.117893675,15.91346944,84.08653056,6096.132,170.805,0.189251112,0.0,0.0,0.0004,QCRH,,,QCRH,874353760.0,0.1642708708049694,False,0.1642708708049694,1045090451.6625782,0.13743389716944976,converged,13.113883557195482,1.3709514699694165e-39
QCRH,2022,-0.036041283,-0.021841283,3.900725648,,7.249788661,0.960551267,0.713137415,17.26625006,42.23341723,64.36778399,44.33714286,44.33714286,19.0205481,44.30359934,42.64606796,37.55589902,37.55589902,8.980780908,0.103901237,1.078975884,14.28,18.57459,4.809360198,29.87769152,70.12230848,7948.837,825.894,0.426079691,0.0,0.0,0.014199999999999999,QCRH,,,QCRH,833750560.88,0.1809412298727337,False,0.1809412298727337,1647999739.9794784,0.09154118670619768,converged,7.656239202134715,9.572848602932843e-15
RBB,2018,-0.293873335,-0.275773335,1.525892857,,6.879803823,0.748021073,0.694150078,21.58687943,24.45463412,58.78858539,33.29338926,33.29338926,22.15799615,29.12308847,72.27064745,40.46248496,40.46248496,7.9976638,0.145498893,0.938196035,21.71,40.790275,2.98888205,11.5882667,88.4117333,2974.002,432.714,0.131071593,0.0,0.0,0.0181,RBB,,,RBB,311690043.0,0.3214893397712404,False,0.3214893397712404,736641928.6325669,0.1360321571658743,converged,3.9760638949447618,3.5032653743597565e-05
RBB,2019,0.044639184,0.066039184,1.239236312,,5.798081956,0.869135978,0.740668738,20.28455285,24.60223308,68.59704977,36.89764553,36.89764553,21.58687943,24.45463412,58.78858539,33.29338926,33.29338926,7.933271647,0.040781988,1.040634691,23.82,39.54008797,1.964804456,22.29270064,77.70729936,2788.535,113.722,0.286880394,0.0,0.0,0.021400000000000002,RBB,,,RBB,375553683.00000006,0.2743307596998694,False,0.2743307596998694,486867887.50958794,0.21161113560400113,converged,6.867532249083776,3.266099454310796e-12
RBB,2020,-0.132136621,-0.127736621,1.161218509,,4.973045586,0.940380211,0.710389198,18.99807322,34.97065676,63.47226417,40.19546086,40.19546086,20.28455285,24.60223308,68.59704977,36.89764553,36.89764553,8.116737117,0.08019947,0.702410426,20.77,38.86133668,2.035915654,34.62085635,65.37914365,3350.072,268.674,0.529539765,0.0,0.0,0.0044,RBB,,,RBB,272839662.0,0.3844363942109993,False,0.3844363942109993,540331460.4163764,0.19414009896604895,converged,3.524459051560933,0.00021217419832462553
RBB,2021,0.191477681,0.191877681,1.431260082,,1.607760654,0.918540606,0.7241572,23.32221139,33.52004489,58.78236596,38.63576281,38.63576281,18.99807322,34.97065676,63.47226417,40.19546086,40.19546086,8.349530231,0.079823442,1.092420138,23.15,30.07972521,1.848692066,27.7406789,72.2593211,4228.194,337.509,0.383904505,0.0,0.0,0.0004,RBB,,,RBB,464785380.0,0.2259771975421624,False,0.2259771975421624,802159403.3969717,0.13093519465998485,converged,6.5493709195039616,2.88899789542806e-11
RBB,2022,-0.028159045,-0.013959045,2.933788665,,6.62827935,0.853683282,0.639371289,21.43199519,36.8538246,70.18156425,44.34235776,44.34235776,23.32221139,33.52004489,58.78236596,38.63576281,38.63576281,8.273606598,0.104184475,0.816189423,24.27,29.60261091,4.180900938,32.255855,67.744145,3919.058,408.305,0.476142329,0.0,0.0,0.014199999999999999,RBB,,,RBB,369876915.0,0.2292210830541727,False,0.2292210830541727,772424955.1361626,0.10976287932894342,converged,5.882648793091941,2.0187604149978663e-09
RBB,2023,-0.035316484,0.014183516,3.091645874,,6.048367559,0.989240476,0.639049571,18.87639465,32.32732642,83.22839153,46.69346421,46.69346421,21.43199519,36.8538246,70.18156425,44.34235776,44.34235776,8.300534816,0.070562155,0.693128102,25.92,29.57797,4.378841825,43.76168727,56.23831273,4026.025,284.085,0.77814723,0.0,0.0,0.0495,RBB,,,RBB,337767696.0,0.6614101669722454,False,0.6614101669722454,607367012.3473727,0.37115706995520975,converged,1.9950609244191357,0.02301811774860653
