instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_equity_vol,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_sigmaE_count,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m,m_solver_status
IBCP,2022,7008016347.632512,E_pb,False,7008016347.632512,840115359.5796936,4178609083.669541,165099000.0,0.2481562615342554,0.1120390653835638,0.2450233392434267,0.235742082,16.232224728982967,1.4922182230856933e-59,ok,1.0,0.076628759,0.090828759,3.654399565,7.758513161,0.987144575,0.851853377,17.26625006,25.78277889,59.51002454,34.4094975,34.4094975,19.0205481,26.176116,60.20117432,34.88450557,34.88450557,8.517150591,0.033021207,1.449528149,13.62,19.18366,4.427927269,16.424258,83.575742,4999.787,165.099,0.19651944,0.0,0.0,0.0141999999999999,165099000.0,IBCP,,,IBCP,503850186.32000005,0.3092015694166398,0.2481562615342554,503850186.32000005,165099000.0,0.0141999999999999,1.0,0.2481562615342554,3.0,2021.0,2019.0,666621347.2924196,0.1875631182805528,0.0,5.0,converged,7.610594610949907,7.423031492669354,7.423031492669354,5.723477219295506e-14,converged
IBCP,2023,6882483349.52867,E_pb,False,6882483349.52867,626798778.2738308,4363787137.3990555,129264000.0,0.254029566597327,0.1135073916493317,0.2514389914500781,0.090828759,16.118038582300724,9.528107752317093e-59,ok,1.0,-0.034658998,0.014841002,4.341687651,6.989858228,0.984333287,0.843315277,22.5183285,28.49998639,57.19520507,35.9475949,35.9475949,17.26625006,25.78277889,59.51002454,34.4094975,34.4094975,8.56859442,0.024557509,1.340448785,13.71,18.916,5.3393814,17.09699294,82.90300706,5263.726,129.264,0.206228864,0.0,0.0,0.0495,129264000.0,IBCP,,,IBCP,542143170.66,0.426930573382393,0.254029566597327,542143170.66,129264000.0,0.0495,1.0,0.254029566597327,3.0,2022.0,2020.0,665164386.3111184,0.2070471701293155,0.0,8.0,converged,8.254696971189656,8.04764980106034,8.04764980106034,4.219951793164835e-16,converged
IBOC,2016,16240168630.897837,E_pb,False,16240168630.897837,3071745501.2814746,8110689062.016992,1398776000.0,0.191261164647664,0.097815291161916,0.1838508661368371,0.044898351,13.937978571802557,1.8616848496758005e-44,insufficient_returns,0.0,0.259680429,0.261680429,1.203334211,7.603519819,1.48932241,1.142732059,21.15270351,25.37296777,74.21359499,39.30188621,39.30188621,18.2821119,24.28015675,66.07230392,35.82898716,35.82898716,9.376197209,0.118499758,1.560764539,19.47,33.39465,1.536709365,31.28887758,68.71112242,11804.041,1398.776,0.455368454,0.0,0.0,0.002,1398776000.0,IBOC,,,IBOC,2535389520.0,0.2909403855323811,,2535389520.0,1398776000.0,0.002,1.0,,0.0,2015.0,2015.0,,,,,no_sigma_E,,,,,no_sigma_E
IBOC,2017,14943234670.320929,E_pb,False,14943234670.320929,8409902970.366772,10126355780.03371,1709446000.0,0.191261164647664,0.097815291161916,0.1816686745369628,0.261680429,13.880106435773795,4.1809844366115577e-44,insufficient_returns,0.0,0.205191628,0.213191628,1.680294597,8.660355719,1.496687787,1.314972092,22.15799615,23.86256044,70.33516358,37.15648887,37.15648887,21.15270351,25.37296777,74.21359499,39.30188621,39.30188621,9.407936181,0.140294491,1.426527464,19.51,32.01525,2.210962166,16.8928456,83.1071544,12184.698,1709.446,0.203265841,0.0,0.0,0.008,1709446000.0,IBOC,,,IBOC,2467033430.0,0.2182194555144153,,2467033430.0,1709446000.0,0.008,1.0,,1.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E
IBOC,2018,12539274442.599112,E_pb,False,12539274442.599112,6600478771.52412,10181260389.583204,1096070000.0,0.034286759998705,0.0585716899996762,0.036238891339297,0.213191628,75.42916245183909,0.0,ok,0.0,-0.261620587,-0.243520587,1.738069509,10.34572664,1.416423988,1.272738312,21.58687943,24.89861147,80.45858317,41.31480123,41.31480123,22.15799615,23.86256044,70.33516358,37.15648887,37.15648887,9.381933922,0.092324329,1.163642516,19.74,32.01525,2.863745454,14.24105834,85.75894166,11871.952,1096.07,0.166059166,0.0,0.0,0.0181,1096070000.0,IBOC,,,IBOC,2137681360.0,0.2367893323574446,0.034286759998705,2137681360.0,1096070000.0,0.0181,1.0,0.034286759998705,2.0,2017.0,2016.0,3214090956.395147,0.0228040116960019,0.0,5.0,converged,35.0,35.0,35.0,1.1249107064724061e-268,converged
IBOC,2019,14736776432.0829,E_pb,False,14736776432.0829,5966983551.05727,10377722535.299543,997689000.0,0.278736816644918,0.1196842041612295,0.2686516286491012,-0.243520587,9.225925068539109,1.4056183659002727e-20,ok,0.0,0.073115531,0.094515531,1.277570807,8.512359049,1.347890567,1.210312454,20.28455285,27.9793106,76.97442428,41.5885308,41.5885308,21.58687943,24.89861147,80.45858317,41.31480123,41.31480123,9.402025784,0.082365866,1.32582138,20.46,32.01525,1.760092699,14.32499504,85.67500496,12112.894,997.689,0.167201567,0.0,0.0,0.0214,997689000.0,IBOC,,,IBOC,2676451633.0,0.2729119802902228,0.278736816644918,2676451633.0,997689000.0,0.0214,1.0,0.278736816644918,3.0,2018.0,2016.0,3653016918.289617,0.2042217774497788,0.0,5.0,converged,6.56208332702122,6.3578615495714415,6.3578615495714415,1.0229086535855526e-10,converged
IBOC,2020,14174207091.37275,E_pb,False,14174207091.37275,3226885913.3243027,10712602515.871897,999117000.0,0.2369734445044667,0.1092433611261167,0.2285628090401331,0.094515531,12.201535962938618,1.5250773814846131e-34,ok,1.0,-0.120829754,-0.116429754,0.73083793,7.028468954,1.32842319,1.092898542,18.99807322,29.64248224,79.88825128,43.46244165,43.46244165,20.28455285,27.9793106,76.97442428,41.5885308,41.5885308,9.548915182,0.071215606,1.087784065,21.4,30.39767,1.177749671,23.64212756,76.35787244,14029.467,999.117,0.30962266,0.0,0.0,0.0044,999117000.0,IBOC,,,IBOC,2326592736.0,0.4463994863439801,0.2369734445044667,2326592736.0,999117000.0,0.0044,1.0,0.2369734445044667,3.0,2019.0,2017.0,3321323278.4834447,0.1660003102337799,0.0,5.0,converged,7.345918337317989,7.179918027084209,7.179918027084209,3.487661430694217e-13,converged
IBOC,2021,17340118081.77675,E_pb,False,17340118081.77675,5405168396.140018,13241089057.540735,1145094000.0,0.1707426963635024,0.0926856740908756,0.1659073378365441,-0.116429754,15.980558750432852,8.728703251174488e-58,ok,1.0,0.213137786,0.213537786,1.186288854,1.474901973,1.207377589,1.03494667,17.43215031,31.18150357,73.40552507,41.8920148,41.8920148,18.99807322,29.64248224,79.88825128,43.46244165,43.46244165,9.683229584,0.071362156,1.163677125,22.73,21.35606,1.284372322,17.48165079,82.51834921,16046.236,1145.094,0.211851679,0.0,0.0,0.0004,1145094000.0,IBOC,,,IBOC,2686326532.56,0.2349485693338561,0.1707426963635024,2686326532.56,1145094000.0,0.0004,1.0,0.1707426963635024,3.0,2020.0,2018.0,3830962586.555389,0.1197272552590893,0.0,5.0,converged,10.149707977412264,10.029980722153176,10.029980722153176,5.626928697760173e-24,converged
IBOC,2022,20568273399.53233,E_pb,False,20568273399.53233,2932305657.307293,12474890409.838709,711419000.0,0.1671041531015252,0.0917760382753813,0.1645857965804188,0.213537786,21.86239967194337,2.962317767508872e-106,ok,1.0,-0.025925734,-0.011725734,3.404526827,7.868451308,1.054580566,0.885364383,15.8938172,29.06949559,64.81191806,37.75076032,37.75076032,17.43215031,31.18150357,73.40552507,41.8920148,41.8920148,9.648690524,0.04589363,1.390682497,22.22,21.22224,4.333663677,19.52449941,80.47550059,15501.476,711.419,0.242614203,0.0,0.0,0.0141999999999999,711419000.0,IBOC,,,IBOC,2843610552.64,0.2863725328384029,0.1671041531015252,2843610552.64,711419000.0,0.0141999999999999,1.0,0.1671041531015252,3.0,2021.0,2019.0,3544998789.805814,0.1340421143487898,0.0,5.0,converged,12.154502207404308,12.02046009305552,12.02046009305552,1.3871120554940019e-33,converged
IBOC,2023,19859109713.65024,E_pb,False,19859109713.65024,2850951305.7531013,12268841139.814362,650029000.0,0.1686145321438825,0.0921536330359706,0.1661911343366827,-0.011725734,20.615259728085736,1.0012232435861048e-94,ok,1.0,0.005614126,0.055114126,3.399902308,6.723761874,0.97170022,0.823742384,14.03688525,31.62829152,75.04960885,42.70549178,42.70549178,15.8938172,29.06949559,64.81191806,37.75076032,37.75076032,9.620208373,0.043144886,1.377558914,23.65,21.22224,4.258843172,18.56705674,81.43294326,15066.189,650.029,0.228004245,0.0,0.0,0.0495,650029000.0,IBOC,,,IBOC,3371952893.12,0.3172784894407838,0.1686145321438825,3371952893.12,650029000.0,0.0495,1.0,0.1686145321438825,3.0,2022.0,2020.0,3990588845.4149942,0.1424752816015468,0.0,7.0,converged,13.155451836171888,13.01297655457034,13.01297655457034,5.162046004168653e-39,converged
INBK,2018,2046732870.3807917,E_pb,False,2046732870.3807917,6404854226.913063,3193186520.136967,699028000.0,0.191261164647664,0.097815291161916,0.1674712990568063,0.044898351,8.353656667523763,3.309076602619892e-17,insufficient_returns,0.0,-0.296469663,-0.278369663,2.877074398,6.645019736,0.663950443,0.618623887,21.58687943,28.24452774,54.5158783,33.63500195,33.63500195,22.15799615,36.13363974,46.74330817,34.74987625,34.74987625,8.172359858,0.1973712,0.720005203,14.53,32.86628,4.659435305,9.840084343,90.15991566,3541.692,699.028,0.109140345,0.0,0.0,0.0181,699028000.0,INBK,,,INBK,177768315.20000002,0.2230066513747053,,177768315.20000002,699028000.0,0.0181,1.0,,0.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E
INBK,2019,2579848471.07883,E_pb,False,2579848471.07883,2085473123.692529,3075858371.726284,694438000.0,0.191261164647664,0.097815291161916,0.171442383956091,-0.278369663,7.335913267329999,1.1010730191168889e-13,insufficient_returns,0.0,-0.078470083,-0.057070083,1.6233995,4.709249705,0.623523673,0.504992341,20.28455285,31.18547146,50.86808872,33.78050578,33.78050578,21.58687943,28.24452774,54.5158783,33.63500195,33.63500195,8.318762496,0.169371693,0.757521254,13.99,29.51130183,2.363801839,24.98058279,75.01941721,4100.083,694.438,0.332988228,0.0,0.0,0.0214,694438000.0,INBK,,,INBK,206207766.8,0.2485896365330912,,206207766.8,694438000.0,0.0214,1.0,,1.0,2018.0,2018.0,,,,,no_sigma_E,,,,,no_sigma_E
INBK,2020,3107929375.4200444,E_pb,False,3107929375.4200444,1230341733.433975,2862806370.350499,594519000.0,0.1564824336917348,0.0891206084229337,0.1456658385805501,-0.057070083,12.091493747093566,5.856870076591023e-34,ok,1.0,-0.274381364,-0.269981364,1.738662177,4.610975165,0.787392953,0.576007727,18.99807322,29.48305654,54.9833887,34.41761598,34.41761598,20.28455285,31.18547146,50.86808872,33.78050578,33.78050578,8.353769382,0.140013462,0.851105785,14.91,24.05374916,2.529007875,32.57886968,67.42113032,4246.156,594.519,0.483214528,0.0,0.0,0.0044,594519000.0,INBK,,,INBK,249954079.2,0.6811567704375358,0.1564824336917348,249954079.2,594519000.0,0.0044,1.0,0.1564824336917348,2.0,2019.0,2018.0,841862942.113212,0.0464605587083634,0.0,7.0,converged,7.605243043476512,7.558782484768148,7.558782484768148,2.0342980611593887e-14,converged
INBK,2021,4333289533.367046,E_pb,False,4333289533.367046,1826455523.865615,3144899592.0837064,619153000.0,0.1254160285113448,0.0813540071278362,0.1199074067470624,-0.269981364,15.029209218477636,2.3630697867310058e-51,ok,1.0,0.142832799,0.143232799,2.149259749,1.741794121,0.775289298,0.602276381,17.43215031,31.06028329,64.48647608,38.6210319,38.6210319,18.99807322,29.48305654,54.9833887,34.41761598,34.41761598,8.345454003,0.147032506,1.206425767,17.37,15.25895535,2.41003531,25.31693011,74.68306989,4210.994,619.153,0.338991556,0.0,0.0,0.0004,619153000.0,INBK,,,INBK,458849563.2,0.330886082943749,0.1254160285113448,458849563.2,619153000.0,0.0004,1.0,0.1254160285113448,3.0,2020.0,2018.0,1077754951.5256386,0.0533953379842145,0.0,6.0,converged,10.414926564485969,10.361531226501752,10.361531226501752,1.854874952481319e-25,converged
INBK,2022,2306079714.658104,E_pb,False,2306079714.658104,2166792387.266208,3410638377.2520194,719460000.0,0.2066391390074161,0.101659784751854,0.181675511576982,0.143232799,8.603656220249709,3.860801645783198e-18,ok,1.0,0.084846643,0.099046643,5.415061797,6.202175404,0.512533666,0.398229886,15.8938172,31.53756587,66.60800745,39.62151535,39.62151535,17.43215031,31.06028329,64.48647608,38.6210319,38.6210319,8.421365758,0.158363093,0.603110466,14.75,13.55549548,6.178188738,24.92713402,75.07286598,4543.104,719.46,0.332039195,0.0,0.0,0.0141999999999999,719460000.0,INBK,,,INBK,220119639.24,0.265038950363246,0.2066391390074161,220119639.24,719460000.0,0.0141999999999999,1.0,0.2066391390074161,3.0,2021.0,2019.0,929435500.9625316,0.0489386658290543,0.0,6.0,converged,5.547228861499565,5.49829019567051,5.49829019567051,1.9174572747306395e-08,converged
INDB,2016,16224641885.40122,E_pb,False,16224641885.40122,1921046948.3112657,6563232365.829375,335474000.0,0.191261164647664,0.097815291161916,0.18936814281263,0.044898351,20.733034155695,8.721894675197109e-96,insufficient_returns,0.0,0.269408051,0.271408051,1.988769547,6.802084301,0.963951517,0.855490676,21.15270351,35.8926492,48.45420933,35.24626936,35.24626936,18.2821119,33.59239047,27.31821895,26.49638449,26.49638449,8.9501924,0.043515071,2.200279321,13.6,27.39997,2.421089046,14.86686838,85.13313162,7709.375,335.474,0.174630818,0.0,0.0,0.002,335474000.0,INDB,,,INDB,3524388060.0,0.241370898239157,,3524388060.0,335474000.0,0.002,1.0,,0.0,2015.0,2015.0,,,,,no_sigma_E,,,,,no_sigma_E
INDB,2017,15761442254.073524,E_pb,False,15761442254.073524,2306771046.242864,7087477616.164505,323698000.0,0.191261164647664,0.097815291161916,0.1893806561859532,0.271408051,21.962727319344555,3.272523708122605e-107,insufficient_returns,0.0,0.165298838,0.173298838,1.856607437,6.703036499,0.969635239,0.881263111,22.15799615,42.6177896,52.42393045,40.0110386,40.0110386,21.15270351,35.8926492,48.45420933,35.24626936,35.24626936,8.997398234,0.040051576,2.031550633,13.82,28.53816,2.38537695,12.30571412,87.69428588,8082.029,323.698,0.140325153,0.0,0.0,0.008,323698000.0,INDB,,,INDB,3494371979.9999995,0.1835727035170523,,3494371979.9999995,323698000.0,0.008,1.0,,1.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E
INDB,2018,15803799385.93911,E_pb,False,15803799385.93911,2363617544.5769906,7978332885.595755,258707000.0,0.0693736898091753,0.0673434224522938,0.0693409897831348,0.173298838,62.00433044041539,0.0,ok,0.0,-0.245605159,-0.227505159,1.953524338,8.589918526,1.035396058,0.961250315,21.58687943,39.31178924,59.37930269,40.87519643,40.87519643,22.15799615,42.6177896,52.42393045,40.0110386,40.0110386,9.088352609,0.029227172,1.839172686,14.45,29.52765,3.063023781,9.865559941,90.13444006,8851.592,258.707,0.109453833,0.0,0.0,0.0181,258707000.0,INDB,,,INDB,3517384308.0,0.2533872486817098,0.0693736898091753,3517384308.0,258707000.0,0.0181,1.0,0.0693736898091753,2.0,2017.0,2016.0,3771450834.2753224,0.0647002807808445,0.0,4.0,converged,35.0,35.0,35.0,1.1249107064724061e-268,converged
INDB,2019,18584256073.491825,E_pb,False,18584256073.491825,3501393797.3890653,10487315978.528648,303103000.0,0.2643178808427331,0.1160794702106832,0.2619389613335007,-0.227505159,14.775825157950084,1.0488612351606232e-49,ok,0.0,0.049832536,0.071232536,1.73099782,8.284312382,1.200530024,1.131502312,22.06022092,36.65480469,57.20365064,39.02979356,39.02979356,21.58687943,39.31178924,59.37930269,40.87519643,40.87519643,9.340944422,0.026599264,1.675455481,14.83,29.52765,2.363253612,7.96696688,92.03303312,11395.165,303.103,0.086566384,0.0,0.0,0.0214,303103000.0,INDB,,,INDB,4164731100.0,0.2967395107541201,0.2643178808427331,4164731100.0,303103000.0,0.0214,1.0,0.2643178808427331,3.0,2018.0,2016.0,4461416607.876811,0.2467406645472157,0.0,4.0,converged,11.1087867122698,10.862046047722584,10.862046047722584,8.739421398258814e-28,converged
INDB,2020,18416526766.52581,E_pb,False,18416526766.52581,2083789946.423604,12148703153.148434,181060000.0,0.2082888956989963,0.102072223924749,0.2072548050488018,0.071232536,22.58916939122873,2.7689530451856956e-113,ok,1.0,-0.213410838,-0.209010838,1.461491981,6.625776219,1.019144865,0.960340116,20.85479836,27.73776473,61.91784959,36.31572558,36.31572558,22.06022092,36.65480469,57.20365064,39.02979356,39.02979356,9.488297889,0.013712199,1.414127771,15.13,29.52765,2.346727141,7.994348562,92.00565144,13204.301,181.06,0.086889756,0.0,0.0,0.0044,181060000.0,INDB,,,INDB,3653957472.000001,0.3542744279615878,0.2082888956989963,3653957472.000001,181060000.0,0.0044,1.0,0.2082888956989963,3.0,2019.0,2017.0,3834222558.0930552,0.1984962414788125,0.0,4.0,converged,15.501522136781432,15.30302589530262,15.30302589530262,3.6491509399284244e-53,converged
INDB,2021,25925514565.899677,E_pb,False,25925514565.899677,2919136877.73699,19410224187.92897,152374000.0,0.167393049932421,0.0918482624831052,0.1669516391405268,-0.209010838,29.466962949650224,3.8169183366133125e-191,ok,1.0,0.24765258,0.24805258,1.866826096,1.546942158,0.968809695,0.931968774,20.07635504,39.65177093,72.59239633,46.18130654,46.18130654,20.85479836,27.73776473,61.91784959,36.31572558,36.31572558,9.924436826,0.007460754,1.278944054,16.04,24.26917,2.153784805,4.960880974,95.03911903,20423.405,152.374,0.052198306,0.0,0.0,0.0004,152374000.0,INDB,,,INDB,3860427400.34,0.2530190396631933,0.167393049932421,3860427400.34,152374000.0,0.0004,1.0,0.167393049932421,3.0,2020.0,2018.0,4012740462.9282985,0.1610392504961927,0.0,4.0,converged,20.39414912237545,20.233109871879257,20.233109871879257,2.5022467671743566e-91,converged
INDB,2022,25604662255.50936,E_pb,False,25604662255.50936,3421063700.7570896,18675259787.099384,113377000.0,0.2304736589088178,0.1076184147272044,0.2299320562274782,0.24805258,24.554417029754056,1.9399020204987063e-133,ok,1.0,0.049420722,0.063620722,3.503926022,7.775114856,0.872936219,0.851453206,28.70658708,49.25513725,77.5791956,54.2234327,54.2234327,20.07635504,39.65177093,72.59239633,46.18130654,46.18130654,9.867558464,0.00587623,1.334911279,16.11,23.86741,4.52151452,3.207777713,96.79222229,19294.174,113.377,0.033140862,0.0,0.0,0.0141999999999999,113377000.0,INDB,,,INDB,3853489724.34,0.2644418688682893,0.2304736589088178,3853489724.34,113377000.0,0.0141999999999999,1.0,0.2304736589088178,3.0,2021.0,2019.0,3965268147.695502,0.223976750942389,0.0,4.0,converged,16.045830600559775,15.821853849617384,15.821853849617384,1.099603142791483e-56,converged
INDB,2023,17667094988.369816,E_pb,False,17667094988.369816,23399130245.637104,18389825554.414913,1218379000.0,0.2299456623593236,0.1074864155898309,0.2220453165850185,0.063620722,12.519248193259765,2.9293724176531675e-36,ok,1.0,0.011058283,0.060558283,3.874339885,6.970715323,0.911138568,0.876396633,26.69165003,51.42283745,67.71592879,51.70574787,51.70574787,28.70658708,49.25513725,77.5791956,54.2234327,54.2234327,9.870311927,0.062973872,0.974521531,15.91,23.86741,5.013331052,4.949237529,95.05076247,19347.373,1218.379,0.052069414,0.0,0.0,0.0495,1218379000.0,INDB,,,INDB,2821484436.4700003,0.5935274245897094,0.2299456623593236,2821484436.4700003,1218379000.0,0.0495,1.0,0.2299456623593236,3.0,2022.0,2020.0,3981022015.335202,0.1629702385681656,0.0,5.0,converged,7.650457823815204,7.487487585247038,7.487487585247038,3.5102251247360005e-14,converged
ISTR,2018,2005329670.08256,E_pb,False,2005329670.08256,1424063936.489721,1535691300.91082,232549000.0,0.191261164647664,0.097815291161916,0.1815507434690058,0.044898351,12.627878516562276,7.411029844265394e-37,insufficient_returns,0.0,-0.332641915,-0.314541915,1.544888856,4.347632297,0.307916447,0.276902578,21.58687943,20.59396151,50.07661559,28.24218652,28.24218652,22.15799615,29.17886611,57.7087623,35.24787202,35.24787202,7.487996325,0.130172424,1.290497368,13.46,31.41266,2.646664206,14.03761829,85.96238171,1786.469,232.549,0.16329955,0.0,0.0,0.0181,232549000.0,ISTR,,,ISTR,244152280.0,0.1356193590237488,,244152280.0,232549000.0,0.0181,1.0,,0.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E
ISTR,2019,2189102160.381658,E_pb,False,2189102160.381658,1648729507.4860618,1933891563.8978937,183318000.0,0.191261164647664,0.097815291161916,0.184040558904327,-0.314541915,12.1112767898837,4.602501437963935e-34,insufficient_returns,0.0,-0.127351357,-0.105951357,1.395095078,2.643744429,0.135938796,0.126306592,20.28455285,23.64745724,54.35848456,31.29819323,31.29819323,21.58687943,20.59396151,50.07661559,28.24218652,28.24218652,7.672718808,0.085307197,1.113707971,15.02,31.41266,2.173061019,10.00618154,89.99381846,2148.916,183.318,0.111187432,0.0,0.0,0.0214,183318000.0,ISTR,,,ISTR,236276400.0,0.1310967486021662,,236276400.0,183318000.0,0.0214,1.0,,1.0,2018.0,2018.0,,,,,no_sigma_E,,,,,no_sigma_E
ISTR,2020,1547952366.3132122,E_pb,False,1547952366.3132122,435703139.4039613,1656037834.9903386,174999000.0,0.1474957980532858,0.0868739495133214,0.1413384780731253,-0.105951357,15.36081426832122,1.4989278009727392e-53,ok,1.0,-0.290424127,-0.286024127,1.382666341,4.506701555,0.748885283,0.587140326,20.85479836,18.5945613,54.29477499,29.03638982,29.03638982,20.28455285,23.64745724,54.35848456,31.29819323,31.29819323,7.749831387,0.075392225,0.721258666,14.71,31.41266,2.313443233,28.65537694,71.34462306,2321.181,174.999,0.401647324,0.0,0.0,0.0044,174999000.0,ISTR,,,ISTR,162833819.0,0.5148867779880851,0.1474957980532858,162833819.0,174999000.0,0.0044,1.0,0.1474957980532858,2.0,2019.0,2018.0,337064514.9085319,0.071254323790173,0.0,6.0,converged,9.296736610491529,9.225482286701356,9.225482286701356,1.4114382581301178e-20,converged
