instrument,year,E,E_source,weak_E_proxy,E_pb,E_de,E_wacc,F,sigma_E,sigma_D_hat,sigma_V_hat,mu_hat,DD_a,PD_a,naive_status
EBTC,2019,4218022646.9583282,E_pb,False,4218022646.9583282,2645586535.3141904,3104731975.3338795,111045000.0,0.1998425991091151,0.09996064977727878,0.19728052524747267,-0.168355615,17.616318321533264,9.231854517513309e-70,ok
EBTC,2020,3589621603.823472,E_pb,False,3589621603.823472,266986421.99369663,3102044237.1007743,78518000.0,0.14398468483744353,0.08599617120936089,0.14274341743630542,0.020799732,27.004564934317656,6.5314257684888775e-161,ok
EBTC,2021,6833088835.546225,E_pb,False,6833088835.546225,472879514.69699895,3914266979.5371356,64458000.0,0.10630790846154163,0.07657697711538541,0.10603007107697551,-0.157857102,42.52971738664999,0.0,ok
EBTC,2022,6640061889.746834,E_pb,False,6640061889.746834,382960961.0094703,3816490562.2970686,62398000.0,0.15085693506747525,0.08771423376686882,0.15026909443275807,0.142029493,31.99217891687602,7.004027471897729e-225,ok
EBTC,2023,5269913656.799904,E_pb,False,5269913656.799904,481022457.89748913,3793583679.53399,85266000.0,0.15435238290418468,0.08858809572604617,0.15330527373700464,0.055529059,27.29078689449776,2.7280981011705058e-164,ok
EFSC,2017,9016660959.415455,E_pb,False,9016660959.415455,1604606799.417069,3949100865.2801175,544522000.0,0.19126116464766402,0.09781529116191601,0.1859392987092972,0.044898351,15.5597555384925,6.830985473562194e-55,insufficient_returns
EFSC,2018,7441112096.869218,E_pb,False,7441112096.869218,1805795302.2928782,4597683740.889127,411606000.0,0.19126116464766402,0.09781529116191601,0.18636313039665614,0.205797537,16.832623203135615,7.036337946601537e-64,insufficient_returns
EFSC,2019,9894076355.677319,E_pb,False,9894076355.677319,2021192695.7056367,5593526146.896968,628836000.0,0.3205788949154439,0.130144723728861,0.3091987884938906,-0.247569484,8.156786057828011,1.7202851855856042e-16,ok
EFSC,2020,9297619635.04448,E_pb,False,9297619635.04448,895774055.3592365,6022235192.446541,554718000.0,0.23864798329699888,0.10966199582424972,0.23138566123198923,0.108351552,12.786384545143994,9.76762688384885e-38,ok
EFSC,2021,15862613269.499407,E_pb,False,15862613269.499407,2181937886.2972164,10777420193.617569,558762000.0,0.19615645448982663,0.09903911362245665,0.19285189085084053,-0.21251532,16.331207608332942,2.9600415833421357e-60,ok
EFSC,2022,15688558093.600721,E_pb,False,15688558093.600721,2693524964.4750357,,579552000.0,0.2582852325369662,0.11457130813424156,0.25316541887476274,0.298513498,14.22458798901375,3.2241502329293904e-46,ok
EFSC,2023,14291869744.59173,E_pb,False,14291869744.59173,1881053984.624105,,453813000.0,0.2556007108611149,0.11390017771527873,0.25123973652290754,0.054502591,13.946688297065688,1.6477810896199774e-44,ok
EGBN,2020,11130249082.436058,E_pb,False,11130249082.436058,1757110572.3191042,8306090693.76799,594803000.0,0.19126116464766402,0.09781529116191601,0.18652072635398648,0.044898351,16.130947997854275,7.73142962711115e-59,insufficient_returns
EGBN,2021,15805278819.833858,E_pb,False,15805278819.833858,7300210327.029902,11241242764.922897,393588000.0,0.19126116464766402,0.09781529116191601,0.1889906864183797,-0.14963658,18.78344716330314,5.158003664214372e-79,insufficient_returns
EGBN,2022,11326523787.675379,E_pb,False,11326523787.675379,17021232663.548378,10485605309.377283,1079895000.0,0.21664774553984215,0.10416193638496055,0.2068566152421947,0.1567496,12.45647830023562,6.446994417001986e-36,ok
EGBN,2023,7265047182.225287,E_pb,False,7265047182.225287,9399840735.519844,10151971253.47041,1400505000.0,0.1534261320946688,0.0883565330236672,0.14290974526431088,-0.011084718,12.603944131896002,1.0042213119902951e-36,ok
EQBK,2017,3827430199.351122,E_pb,False,3827430199.351122,3869773879.057147,2872378745.925198,401652000.0,0.19126116464766402,0.09781529116191601,0.1823862551027381,0.044898351,13.062498645607846,2.6964121236088823e-39,insufficient_returns
EQBK,2018,4442064046.7024,E_pb,False,4442064046.7024,3518901155.572317,3587925265.596475,464676000.0,0.19126116464766402,0.09781529116191601,0.18241169345200825,0.147712691,13.64002658546668,1.157380930442106e-42,insufficient_returns
EQBK,2019,3556321226.47032,E_pb,False,3556321226.47032,2271682677.0913916,3378954667.6302047,383632000.0,0.3090979125291949,0.12727447813229872,0.2913938222075339,-0.289417769,6.854529059902168,3.5773913309364437e-12,ok
EQBK,2020,2987603219.6057324,E_pb,False,2987603219.6057324,235927728.87712818,2560576173.9868894,133857000.0,0.2186798027427535,0.10466995068568838,0.21379073938998389,-0.058593294,14.349721597406752,5.348288194521133e-47,ok
EQBK,2021,5663341393.517121,E_pb,False,5663341393.517121,572760829.6768174,4060755351.1911764,151891000.0,0.1218259035532668,0.0804564758883167,0.12074535452061559,-0.241568085,28.127086780853165,2.285007174524251e-174,ok
EQBK,2022,5965033171.092218,E_pb,False,5965033171.092218,930464482.9727533,3823836927.299496,281734000.0,0.18231808321689194,0.095579520804223,0.17840610739428447,0.123067292,17.970286792065327,1.6649444965044223e-72,ok
ESQ,2018,1169578133.06334,E_pb,False,1169578133.06334,60809670.51407402,662928748.5242845,89000.0,0.19126116464766402,0.09781529116191601,0.1912540543489259,0.044898351,49.72549586794796,0.0,insufficient_returns
ESQ,2019,1433245511.084994,E_pb,False,1433245511.084994,184883415.95758858,797636973.2028704,86000.0,0.19126116464766402,0.09781529116191601,0.19125555788812681,-0.214358675,49.611717484016786,0.0,insufficient_returns
ESQ,2020,1111113392.6830552,E_pb,False,1111113392.6830552,67049808.429118775,936029949.7077473,49000.0,0.1906929343454093,0.09767323358635233,0.19068883236592618,0.055321859,52.78881592892571,0.0,ok
ESQ,2021,2089517328.0675962,E_pb,False,2089517328.0675962,,,48000.0,0.1482076641704291,0.08705191604260729,0.1482062593443293,-0.18605874,70.74076609942094,0.0,ok
ESQ,2022,3128388912.7061434,E_pb,False,3128388912.7061434,,,46000.0,0.19990095559291401,0.09997523889822851,0.1998994863013685,0.210643753,56.61878413587968,0.0,ok
ESQ,2023,3371694949.4780154,E_pb,False,3371694949.4780154,,,44000.0,0.1998025376901527,0.09995063442253818,0.1998012346581536,0.053927963,56.45969735715507,0.0,ok
EVBN,2018,1634322526.9912355,E_pb,False,1634322526.9912355,227881683.4053517,1253585617.706937,24472000.0,0.19126116464766402,0.09781529116191601,0.18988256869817588,0.044898351,22.346377064957572,6.5473866385877696e-111,insufficient_returns
EVBN,2019,1912657549.172625,E_pb,False,1912657549.172625,233168793.34830436,1325218122.6296868,23755000.0,0.19126116464766402,0.09781529116191601,0.1901148145449432,-0.231344931,21.83618652580707,5.258813628608678e-106,insufficient_returns
EVBN,2020,1733289894.34062,E_pb,False,1733289894.34062,269781028.5502378,1578116670.9342082,79663000.0,0.21842631991285216,0.10460657997821304,0.21342496440564748,0.077556533,14.898390285761543,1.6880782745762775e-50,ok
EVBN,2021,2574526884.4694247,E_pb,False,2574526884.4694247,406717604.4386358,1894120823.223816,67965000.0,0.1642351093874587,0.09105877734686468,0.16235301111636502,-0.173612489,21.395926178401048,7.290260449190186e-102,ok
EVBN,2022,2570677622.7585783,E_pb,False,2570677622.7585783,1142695317.6000662,1811878584.545346,231223000.0,0.20444025614424569,0.10111006403606143,0.19591307398233596,0.231387567,13.816674878347232,1.010980337586423e-43,ok
EVBN,2023,1870977836.693944,E_pb,False,1870977836.693944,611476436.6242666,1617303748.5248308,185775000.0,0.20254143996821294,0.10063535999205324,0.19333683274958283,0.035981247,12.52549298717524,2.70769050703583e-36,ok
EWBC,2016,72411082693.53716,E_pb,False,72411082693.53716,11339803559.106333,32183414107.643784,918020000.0,0.19126116464766402,0.09781529116191601,0.19009129923780205,0.044898351,23.18530456276979,3.2031777208839745e-119,insufficient_returns
EWBC,2017,83706768476.22884,E_pb,False,83706768476.22884,18746304218.23119,36071964002.89065,545468000.0,0.19126116464766402,0.09781529116191601,0.19065617496607964,0.372378452,28.292447471125772,2.1402134896858498e-176,insufficient_returns
EWBC,2018,57712861629.8222,E_pb,False,57712861629.8222,19301216484.062256,39843723843.18544,580645000.0,0.044760726869128964,0.061190181717282244,0.044924375984816675,0.309077225,109.45448768929002,0.0,ok
EWBC,2019,60874550611.87235,E_pb,False,60874550611.87235,29046800226.05308,42545565132.54351,1126854000.0,0.4137531821319564,0.1534382955329891,0.40902204945746495,-0.373813835,8.679884157497474,1.9808606346422277e-18,ok
EWBC,2020,69525859900.0968,E_pb,False,69525859900.0968,2623551992.43674,36500289497.81825,1125360000.0,0.3498680337807186,0.13746700844517967,0.34648482796757635,0.099797399,12.062357670417212,8.346732272960776e-34,ok
EWBC,2021,115090814262.28302,E_pb,False,115090814262.28302,17077308027.297571,58469486016.749146,701328000.0,0.2369043411784122,0.10922608529460305,0.23613102155505075,-0.125163393,20.977904342332046,5.2196794195495975e-98,ok
EWBC,2022,98803604276.3385,E_pb,False,98803604276.3385,4438272372.458876,58181608240.92401,452400000.0,0.18686902086307663,0.09671725521576915,0.18645811716937874,0.245782812,30.13701163318584,7.936663085365713e-200,ok
EXSR,2021,2952946076.639856,E_pb,False,2952946076.639856,,,0.0,0.19126116464766402,0.09781529116191601,0.19126116464766402,0.044898351,,,nonpos_EF
FBIZ,2018,1572157618.61092,E_pb,False,1572157618.61092,1820732426.1639514,1681164566.2609508,308977000.0,0.19126116464766402,0.09781529116191601,0.1759126481904387,0.044898351,10.43580034655557,8.508679754024134e-26,insufficient_returns
FBIZ,2019,2053065986.725,E_pb,False,2053065986.725,1989039341.3770394,1798849631.5396533,329429000.0,0.19126116464766402,0.09781529116191601,0.1783403480969219,-0.233295589,9.69687716865953,1.5543387136550694e-22,insufficient_returns
FBIZ,2020,1636074577.3176003,E_pb,False,1636074577.3176003,816452813.9457123,1683028299.359998,429229000.0,0.1948469894020883,0.09871174735052207,0.17486734366683757,0.042259666,9.138426122948173,3.1683900484021596e-20,ok
FBIZ,2021,2377014852.18002,E_pb,False,2377014852.18002,2185375722.9435253,2230785373.856391,413527000.0,0.17554578916891117,0.0938864472922278,0.1634447907044521,-0.283934915,9.862512215128596,3.025798630630068e-23,ok
FBIZ,2022,3097302173.301765,E_pb,False,3097302173.301765,2928501540.8533363,,456808000.0,0.2768098242098507,0.11920245605246267,0.2565526281403333,0.266549595,8.907477669499757,2.6103357454280877e-19,ok
FBIZ,2023,3815833995.67401,E_pb,False,3815833995.67401,1671946905.4140587,,330916000.0,0.2847895682760249,0.12119739206900623,0.2717347015398588,0.117958032,9.602210351902324,3.912404416522401e-22,ok
FBK,2017,9411521058.503134,E_pb,False,9411521058.503134,1895904571.2269413,3995228172.3330507,347595000.0,0.19126116464766402,0.09781529116191601,0.18793285927660766,0.044898351,17.890208677370506,7.029045765211198e-72,insufficient_returns
FBK,2018,7861701357.8089285,E_pb,False,7861701357.8089285,1298030485.9478266,4369935725.742551,227776000.0,0.19126116464766402,0.09781529116191601,0.18863000241830896,0.237758603,20.091844510940895,4.348521421803325e-90,insufficient_returns
FBK,2019,9380512478.72988,E_pb,False,9380512478.72988,1152054578.1238525,4843893735.487981,304675000.0,0.36294906699854257,0.14073726674963566,0.3559587655315322,-0.27552889,8.765692516503037,9.28160126529258e-19,ok
FBK,2020,13930972086.930952,E_pb,False,13930972086.930952,1182903726.5745862,9327986058.070133,238324000.0,0.26430709738715025,0.11607677434678756,0.26181390059801296,0.090552909,15.818416069602456,1.1613127897433803e-56,ok
FBK,2021,18072512871.696095,E_pb,False,18072512871.696095,2019977620.767446,11610347228.75564,171778000.0,0.18307179559600387,0.09576794889900098,0.1822497915902914,-0.098313311,24.968389218311625,6.742062966238181e-138,ok
FBK,2022,15843315030.92449,E_pb,False,15843315030.92449,1030041760.9270835,9153734168.042818,415677000.0,0.15128317594892338,0.08782079398723085,0.1496606982149706,0.200831697,25.765785238166814,1.0726073291378291e-146,ok
FBK,2023,15673446496.129534,E_pb,False,15673446496.129534,2288787863.0666466,10765476090.663328,390964000.0,0.1580818988275361,0.08952047470688403,0.15641330049170765,-0.037362804,23.43886815259444,8.584557725787872e-122,ok
FBNC,2017,7761881958.925362,E_pb,False,7761881958.925362,870580261.2056509,3778306104.070536,407543000.0,0.19126116464766402,0.09781529116191601,0.18659948872683987,0.044898351,16.213849455710957,2.0127273852793825e-59,insufficient_returns
FBNC,2018,6932764088.901717,E_pb,False,6932764088.901717,1203312315.805328,4383048372.482381,406609000.0,0.19126116464766402,0.09781529116191601,0.18608416482602771,0.211739283,16.592396777507506,3.954987196073293e-62,insufficient_returns
FBNC,2019,8098070275.737936,E_pb,False,8098070275.737936,1062866422.0421764,4788917044.679098,300671000.0,0.35249736762776496,0.13812434190694123,0.34482291381375074,-0.286767275,8.652562420591167,2.517789924270114e-18,ok
FBNC,2020,7821884845.827833,E_pb,False,7821884845.827833,600562599.2023704,6609310582.492384,61829000.0,0.25528237139724286,0.11382059284931072,0.25417293991902284,0.058014409,19.1755044059961,2.964532853801928e-82,ok
FBNC,2021,13821890284.43034,E_pb,False,13821890284.43034,1360537460.1475549,10012969090.820335,67386000.0,0.17908022764885534,0.09477005691221384,0.17867118364620793,-0.198360816,28.623040568327447,1.736243073966671e-180,ok
FBNC,2022,15327659588.81846,E_pb,False,15327659588.81846,1658368804.593866,9055176988.590553,287507000.0,0.2171939998663498,0.10429849996658745,0.21511536392576858,0.233510034,19.54822462591768,2.1356411418661865e-85,ok
FBNC,2023,12732534920.482721,E_pb,False,12732534920.482721,1812930565.1834154,8990074677.52884,630158000.0,0.21612360467051053,0.10403090116762764,0.21083753589123802,0.033192361,14.538291418854952,3.465042023716873e-48,ok
FCBC,2019,3718543255.789772,E_pb,False,3718543255.789772,434991699.5650083,2788583535.409164,1601000.0,0.19126116464766402,0.09781529116191601,0.19122094931375114,0.044898351,40.67287054123696,0.0,insufficient_returns
FCBC,2020,2697830951.3499084,E_pb,False,2697830951.3499084,322459253.5603482,3002160964.0758142,964000.0,0.19126116464766402,0.09781529116191601,0.1912277861125533,0.001873141,41.4208305777722,0.0,insufficient_returns
FCBC,2021,4210312149.4216595,E_pb,False,4210312149.4216595,752020320.2157359,3188007500.753039,1536000.0,0.15548804144616749,0.08887201036154188,0.15546374754474562,-0.218020156,49.44156218395344,0.0,ok
FCBC,2022,4084653395.14233,E_pb,False,4084653395.14233,503138034.87278175,3123936509.702127,1874000.0,0.18948915614037937,0.09737228903509484,0.18944691318144055,0.1592346,41.32379387453125,0.0,ok
FCBC,2023,4456417685.00796,E_pb,False,4456417685.00796,601729043.4013877,3262477961.4175773,1119000.0,0.2042998596663451,0.10107496491658627,0.2042739465521326,0.106527915,41.001705230027625,0.0,ok
FCCO,2018,1383146340.7801697,E_pb,False,1383146340.7801697,165049913.7069311,865080570.3250635,43217000.0,0.19126116464766402,0.09781529116191601,0.1884298732095199,0.044898351,18.70082918254923,2.437043281669492e-78,insufficient_returns
FCCO,2019,1500600076.4874241,E_pb,False,1500600076.4874241,141941265.54124862,872374906.3804731,48471000.0,0.19126116464766402,0.09781529116191601,0.18833720912200905,-0.167916769,17.409161141966255,3.5153275219860997e-68,insufficient_returns
FCCO,2020,1252000480.5957444,E_pb,False,1252000480.5957444,91886889.53130816,867711620.0762064,55878000.0,0.14705642381976675,0.08676410595494169,0.14448048562089363,0.04005242,22.027929800697407,7.776017404318837e-108,ok
FCCO,2021,1693513951.1671681,E_pb,False,1693513951.1671681,138095271.0891316,1055664096.5054055,69180000.0,0.11547482167141364,0.07886870541785342,0.11403815076167094,-0.150908698,27.012676896715384,5.244777471560388e-161,ok
FCCO,2022,2126379080.4802408,E_pb,False,2126379080.4802408,232830566.9757237,1002510435.9536288,155707000.0,0.1569809433315531,0.08924523583288828,0.15235932809201091,0.160394562,18.598513987907165,1.6516921312809977e-77,ok
FCCO,2023,2074030041.2360759,E_pb,False,2074030041.2360759,267961340.8042923,1123824759.1876104,167827000.0,0.1577240433035482,0.08943101082588706,0.15261157870352668,0.048882843,17.22912421904624,8.028196627260112e-67,ok
FCF,2017,10234581074.84791,E_pb,False,10234581074.84791,1225469335.8478322,4431984386.832915,795384000.0,0.19126116464766402,0.09781529116191601,0.18452267072386408,0.044898351,14.401590663780036,2.528308911346212e-47,insufficient_returns
FCF,2018,8445007797.064608,E_pb,False,8445007797.064608,1900261403.1535783,5299247166.787306,906879000.0,0.19126116464766402,0.09781529116191601,0.1821994531299967,0.181346654,13.710648713524709,4.383523616955036e-43,insufficient_returns
FCF,2019,10638316641.717094,E_pb,False,10638316641.717094,2180796996.0152183,6924306650.103681,436035000.0,0.298320451185645,0.12458011279641125,0.29147970141532226,-0.240542174,10.126407220927637,2.1093306146823145e-24,ok
