instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_solver_status,m_equity_vol,m_sigma_E_method,m_sigma_E_window_months,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m
UMBF,2016,36599732843.54031,E_pb,False,36599732843.54031,2715854223.904581,12080864198.780697,1933709000.0,0.2546964681385369,0.1136741170346342,0.2476195973353,0.044898351,12.14090974253002,3.205462626350882e-34,ok,0.0,0.277646692,0.279646692,1.26257672,4.544978992,0.802505196,0.528364034,53.07136133,23.92908992,73.28815194,39.91947478,39.91947478,44.73838964,31.21868383,62.25923974,39.25405721,39.25405721,9.937044758,0.093494791,1.952108292,12.87,27.12873,1.508457888,41.58904626,58.41095374,20682.532,1933.709,0.712007656,0.0,0.0,0.002,1933709000.0,UMBF,,,UMBF,5854834411.52,0.2546964681385369,converged,0.2546964681385369,monthly36,36.0,2015.0,2013.0,5854834411.52,1933709000.0,0.002,1.0,0.2546964681385369,7784679858.361013,0.1915564510400816,0.0,5.0,converged,7.376753382618465,7.185196931578383,7.185196931578383,3.355519174995709e-13
UMBF,2017,33608378915.8766,E_pb,False,33608378915.8766,2582550318.9206853,14334149743.67793,1339985000.0,0.2741874333682032,0.1185468583420508,0.2682198854615708,0.279646692,13.0672226933088,2.5341177647405905e-39,ok,0.0,0.156576237,0.164576237,1.455730765,4.948662508,0.820778087,0.595586438,55.31447349,27.43232897,68.46078515,39.95975867,39.95975867,53.07136133,23.92908992,73.28815194,39.91947478,39.91947478,9.988360866,0.061547431,1.6449217,14.04,27.12873,1.848980729,34.16119653,65.83880347,21771.583,1339.985,0.518861139,0.0,0.0,0.008,1339985000.0,UMBF,,,UMBF,5460058232.32,0.2741874333682032,converged,0.2741874333682032,monthly36,36.0,2016.0,2014.0,5460058232.32,1339985000.0,0.008,1.0,0.2741874333682032,6789366117.722933,0.2205035531745496,0.0,5.0,converged,7.50559365927557,7.285090106101021,7.285090106101021,1.6072769026913838e-13
UMBF,2018,29227591936.6453,E_pb,False,29227591936.6453,4473918128.670653,17195430444.519302,1601591000.0,0.2450775872753356,0.1112693968188339,0.2381261869089417,0.164576237,12.991802648250626,6.809060400732372e-39,ok,0.0,-0.27451133,-0.25641133,1.731170534,6.782692653,0.892548342,0.703102709,54.41537057,30.67996871,53.40193876,36.24636672,36.24636672,55.31447349,27.43232897,68.46078515,39.95975867,39.95975867,10.05840018,0.068587334,1.343826493,13.95,24.73341,2.550916913,26.36142857,73.63857143,23351.119,1601.591,0.357983976,0.0,0.0,0.0181,1601591000.0,UMBF,,,UMBF,4628750701.12,0.2450775872753356,converged,0.2450775872753356,monthly36,36.0,2017.0,2015.0,4628750701.12,1601591000.0,0.0181,1.0,0.2450775872753356,6201613676.933622,0.1829206256670766,0.0,5.0,converged,7.591500362850941,7.408579737183865,7.408579737183865,6.382957468493664e-14
UMBF,2019,31764958787.75676,E_pb,False,31764958787.75676,3364635811.3448157,16677625188.854116,1993998000.0,0.2194168534650757,0.1048542133662689,0.2126501255514161,-0.25641133,11.991917358725075,1.9586565874368674e-33,ok,0.0,-0.018157963,0.003242037,1.376947177,5.255287748,0.942204803,0.646019078,61.83536307,43.54586145,72.18251874,52.59150446,52.59150446,54.41537057,30.67996871,53.40193876,36.24636672,36.24636672,10.18721262,0.075071396,1.292974201,13.26,22.63721,1.77722589,37.21093977,62.78906023,26561.355,1993.998,0.592634125,0.0,0.0,0.0214,1993998000.0,UMBF,,,UMBF,5211045565.44,0.2194168534650757,converged,0.2194168534650757,monthly36,36.0,2018.0,2016.0,5211045565.44,1993998000.0,0.0214,1.0,0.2194168534650757,7162825354.274873,0.1596285215235725,0.0,5.0,converged,8.224742402363889,8.065113880840316,8.065113880840316,3.6583815147824264e-16
UMBF,2020,33529004903.28844,E_pb,False,33529004903.28844,2749606301.2360263,17074553908.725578,2585092000.0,0.2061009378215727,0.1015252344553931,0.1986152788311171,0.003242037,13.193547977331752,4.778939149138207e-40,ok,1.0,-0.190141259,-0.185741259,0.48290812,3.956270033,1.0169428,0.584517166,61.57959929,47.29095954,68.21174383,53.11457621,53.11457621,61.83536307,43.54586145,72.18251874,52.59150446,52.59150446,10.40811915,0.078034614,1.097785103,14.26,21.31197,0.735363109,48.45807306,51.54192694,33127.504,2585.092,0.940168052,0.0,0.0,0.0044,2585092000.0,UMBF,,,UMBF,5237617039.04,0.2061009378215727,converged,0.2061009378215727,monthly36,36.0,2019.0,2017.0,5237617039.04,2585092000.0,0.0044,1.0,0.2061009378215727,7811359621.270522,0.1381933281915178,0.0,5.0,converged,8.102899404001096,7.964706075809579,7.964706075809579,8.280848128179191e-16
UMBF,2021,64017997851.911385,E_pb,False,64017997851.911385,5922746572.544268,26806958828.93,3509979000.0,0.2888205229172605,0.1222051307293151,0.280160163834699,-0.185741259,9.751371409273531,9.099643030353754e-23,ok,1.0,0.153296644,0.153696644,0.86811284,1.291046926,0.984902986,0.656158212,59.97004712,42.71584172,67.09773326,50.69417243,50.69417243,61.57959929,47.29095954,68.21174383,53.11457621,53.11457621,10.66180159,0.082213459,1.633799678,13.88,15.4587,0.912699148,37.21065531,62.78934469,42693.484,3509.979,0.59262691,0.0,0.0,0.0004,3509979000.0,UMBF,,,UMBF,5138992718.55,0.2888205229172605,converged,0.2888205229172605,monthly36,36.0,2020.0,2018.0,5138992718.55,3509979000.0,0.0004,1.0,0.2888205229172605,8647567995.350906,0.1716374632880665,0.0,6.0,converged,5.341478265234052,5.169840801945986,5.169840801945986,1.1714674892572769e-07
UMBF,2022,54334665819.03601,E_pb,False,54334665819.03601,3932696381.6878514,23172242223.86074,2603478000.0,0.2885759961343087,0.1221439990335771,0.280965947511632,0.153696644,11.386942010261642,2.4286943877700387e-30,ok,1.0,0.027388005,0.041588005,3.958170601,6.494664926,0.836602606,0.536397019,59.46407192,47.90232018,53.48422353,48.62834783,48.62834783,59.97004712,42.71584172,67.09773326,50.69417243,50.69417243,10.55873713,0.067600925,1.513121823,12.5,15.4587,4.652338988,39.83183203,60.16816797,38512.461,2603.478,0.66200839,0.0,0.0,0.0141999999999999,2603478000.0,UMBF,,,UMBF,4035636622.08,0.2885759961343087,converged,0.2885759961343087,monthly36,36.0,2021.0,2019.0,4035636622.08,2603478000.0,0.0141999999999999,1.0,0.2885759961343087,6602406473.734016,0.1763883962278193,0.0,6.0,converged,5.444475997773568,5.268087601545749,5.268087601545749,6.892616172752849e-08
UMBF,2023,51956368870.43863,E_pb,False,51956368870.43863,2917419702.751676,17783240937.655663,4302891000.0,0.2778672943458097,0.1194668235864524,0.2657523116461469,0.041588005,9.696846543116326,1.554805187987026e-22,ok,1.0,-0.080462751,-0.030962751,4.086546341,5.658290868,0.848595273,0.377674418,25.78826593,45.77561483,76.45090303,51.91922887,51.91922887,59.46407192,47.90232018,53.48422353,48.62834783,48.62834783,10.6922102,0.097767038,1.308435186,12.85,15.4587,4.848585329,59.5942637,40.4057363,44011.674,4302.891,1.47489612,0.0,0.0,0.0495,4302891000.0,UMBF,,,UMBF,4056697310.85,0.2778672943458097,converged,0.2778672943458097,monthly36,36.0,2022.0,2020.0,4056697310.85,4302891000.0,0.0495,1.0,0.2778672943458097,8151780823.38304,0.1382794514283729,0.0,8.0,converged,5.0478207939254265,4.909541342497054,4.909541342497054,4.564482669357176e-07
UNB,2018,2571392319.76062,E_pb,False,2571392319.76062,157264276.07858133,684283174.8153818,27821000.0,0.2403116299136296,0.1100779074784074,0.2389176572203055,0.044898351,19.05899529655296,2.766352573779413e-81,ok,0.0,-0.192867499,-0.174767499,2.814470985,4.698479297,0.342957261,0.302022887,21.58687943,16.07375732,55.04885632,27.79017191,27.79017191,22.15799615,13.27159059,64.97712194,29.97447283,29.97447283,6.691260823,0.034545786,3.307188945,12.86,23.38644,3.867420331,15.03144959,84.96855041,805.337,27.821,0.176906038,0.0,0.0,0.0181,27821000.0,UNB,,,UNB,216718150.0,0.2403116299136296,converged,0.2403116299136296,monthly36,36.0,2017.0,2015.0,216718150.0,27821000.0,0.0181,1.0,0.2403116299136296,244040119.74798417,0.2134070904883188,0.0,5.0,converged,10.367100708013428,10.153693617525107,10.153693617525107,1.5952719554280176e-24
UNB,2019,1863761912.193104,E_pb,False,1863761912.193104,136659174.82858306,648946650.8405136,47164000.0,0.2557564771910355,0.1139391192977588,0.2522562505077299,-0.174767499,13.855467092092423,5.894375624771185e-44,ok,0.0,0.041474409,0.062874409,2.015094994,4.340416141,0.529545806,0.418808699,21.29806636,26.05797156,52.86745198,32.10298255,32.10298255,21.58687943,16.07375732,55.04885632,27.79017191,27.79017191,6.771834749,0.054030647,2.257058948,13.02,23.38644,2.569195896,25.65726547,74.34273453,872.912,47.164,0.345121358,0.0,0.0,0.0214,47164000.0,UNB,,,UNB,164569636.0,0.2557564771910355,converged,0.2557564771910355,monthly36,36.0,2018.0,2016.0,164569636.0,47164000.0,0.0214,1.0,0.2557564771910355,210735049.38587433,0.1997282866738664,0.0,5.0,converged,7.70204603701732,7.502317750343454,7.502317750343454,3.1349578118818527e-14
UNB,2020,1547405770.45437,E_pb,False,1547405770.45437,,,7164000.0,0.2772423161893163,0.119310579047329,0.2765145116311751,0.062874409,19.545194451934503,2.2663056847096533e-85,ok,1.0,-0.207862291,-0.203462291,-0.203462291,6.871113632,0.99791506,0.99791506,23.08641908,19.78885553,68.57847579,35.09224543,35.09224543,21.29806636,26.05797156,52.86745198,32.10298255,32.10298255,6.997188222,0.006551117,1.424355683,13.87,23.38644,0.0,0.0,100.0,1093.554,7.164,0.0,0.0,0.0,0.0044,7164000.0,UNB,,,UNB,116687406.0,0.2772423161893163,converged,0.2772423161893163,monthly36,36.0,2019.0,2017.0,116687406.0,7164000.0,0.0044,1.0,0.2772423161893163,123819953.64592277,0.2612719982292631,0.0,4.0,converged,11.05473065475936,10.793458656530095,10.793458656530095,1.8480608239091286e-27
UNB,2021,1890035079.423918,E_pb,False,1890035079.423918,143488414.81229195,1083287579.549062,16171000.0,0.3666076799944208,0.1416519199986052,0.3646993031226023,-0.203462291,12.338070198698857,2.8246866377634523e-35,ok,1.0,0.225649985,0.226049985,3.731255043,1.786640209,0.943532238,0.861837134,25.61020975,23.2466258,69.11564207,37.5895981,37.5895981,23.08641908,19.78885553,68.57847579,35.09224543,35.09224543,7.094544342,0.013415764,1.589330559,15.39,15.88939,4.194596121,10.12843497,89.87156503,1205.373,16.171,0.112698994,0.0,0.0,0.0004,16171000.0,UNB,,,UNB,130585614.3,0.3666076799944208,converged,0.3666076799944208,monthly36,36.0,2020.0,2018.0,130585614.3,16171000.0,0.0004,1.0,0.3666076799944208,146750147.19383454,0.3262258338891047,0.0,5.0,converged,6.925029718071304,6.5988038841822,6.5988038841822,2.072440845936332e-11
UNB,2022,2490205748.9082,E_pb,False,2490205748.9082,415611300.8507536,1152845868.3339443,66205000.0,0.3817499464993233,0.1454374866248308,0.3756300119728891,0.226049985,10.140575631129929,1.824713532302016e-24,ok,1.0,0.067584506,0.081784506,5.126759574,7.213319927,0.769917556,0.678948985,24.56151073,22.84201962,67.26364016,36.79270006,36.79270006,25.61020975,23.2466258,69.11564207,37.5895981,37.5895981,7.197801305,0.049536509,1.96035355,13.98,15.88939,6.011385297,13.74071404,86.25928596,1336.489,66.205,0.159295476,0.0,0.0,0.0141999999999999,66205000.0,UNB,,,UNB,105546021.67,0.3817499464993233,converged,0.3817499464993233,monthly36,36.0,2021.0,2019.0,105546021.67,66205000.0,0.0141999999999999,1.0,0.3817499464993233,170817429.4432533,0.235881868518278,0.0,6.0,converged,4.19642029903727,3.960538430518992,3.960538430518992,3.7390478158503975e-05
UNB,2023,2919073601.660736,E_pb,False,2919073601.660736,488517341.3132786,1257901513.635239,81935000.0,0.3384193423140311,0.1346048355785077,0.3328546992803078,0.081784506,10.897144760548654,5.946545279167244e-28,ok,1.0,0.021778642,0.071278642,4.460023768,6.521325183,0.816028755,0.715142328,21.84449035,23.29783745,72.68750718,38.84752509,38.84752509,24.56151073,22.84201962,67.26364016,36.79270006,36.79270006,7.292254804,0.055780633,2.104680219,13.34,15.88939,5.22999773,14.36316309,85.63683691,1468.879,81.935,0.167721784,0.0,0.0,0.0495,81935000.0,UNB,,,UNB,138502691.2,0.3384193423140311,converged,0.3384193423140311,monthly36,36.0,2022.0,2020.0,138502691.2,81935000.0,0.0495,1.0,0.3384193423140311,216480646.72480065,0.2165183046639035,0.0,5.0,converged,4.824141735388031,4.607623430724128,4.607623430724128,2.036487153180603e-06
UNTY,2018,2195859387.784041,E_pb,False,2195859387.784041,5253592741.090093,1515600138.4138267,220310000.0,0.2276240703051726,0.1069060175762931,0.2166168146337931,0.044898351,11.154904825390886,3.3882647510362266e-29,ok,0.0,-0.264685514,-0.246585514,1.644375426,5.955353883,0.540530888,0.525862733,21.58687943,23.25782561,23.15234288,19.87072494,19.87072494,22.15799615,31.361166,9.474948524,18.96611981,18.96611981,7.364646439,0.139511144,1.615972503,13.49,33.48413,2.82795148,4.024733555,95.97526645,1579.157,220.31,0.041935112,0.0,0.0,0.0181,220310000.0,UNTY,,,UNTY,208245636.00000003,0.2276240703051726,converged,0.2276240703051726,monthly36,36.0,2017.0,2015.0,208245636.00000003,220310000.0,0.0181,1.0,0.2276240703051726,424603896.2174876,0.1116375125828238,0.0,9.0,converged,6.095196241609041,5.983558729026217,5.983558729026217,1.091571343677525e-09
UNTY,2019,2178550369.518016,E_pb,False,2178550369.518016,6829382349.412305,1648156564.2252972,293310000.0,0.2237290193851261,0.1059322548462815,0.2097513006462535,-0.246585514,8.8815322630784,3.2972801822865804e-19,ok,0.0,0.075965153,0.097365153,1.531168588,5.802403423,0.705279325,0.685690918,20.28455285,21.11906936,49.6094662,28.33446623,28.33446623,21.58687943,23.25782561,23.15234288,19.87072494,19.87072494,7.449464264,0.17063403,1.528129538,13.06,33.48413,2.161608798,4.117965338,95.88203466,1718.942,293.31,0.042948247,0.0,0.0,0.0214,293310000.0,UNTY,,,UNTY,226401927.0,0.2237290193851261,converged,0.2237290193851261,monthly36,36.0,2018.0,2016.0,226401927.0,293310000.0,0.0214,1.0,0.2237290193851261,513501778.5747206,0.0986416859661457,0.0,6.0,converged,5.943618138427373,5.8449764524612275,5.8449764524612275,2.5331996443783348e-09
USB,2016,831469047325.3359,E_pb,False,831469047325.3359,64672282311.32112,,47286000000.0,0.1168564767706493,0.0792141191926623,0.1148309333318373,0.086182702,26.14174997572116,6.115784083898598e-151,ok,0.0,0.287997177,0.289997177,1.889560132,4.969372243,0.838823558,0.544760428,74.21371681,63.3681364,32.42922133,51.04307094,51.04307094,67.23016439,49.53154334,29.76945216,42.60883528,42.60883528,13.00799351,0.10603098,2.085565412,16.0,26.17208,2.341925405,40.48296965,55.36788988,445964.0,47286.0,0.73116331,0.0,1.0,0.002,47286000000.0,USB,,,USB,80035998634.23999,0.1168564767706493,converged,0.1168564767706493,monthly36,36.0,2015.0,2013.0,80035998634.23999,47286000000.0,0.002,1.0,0.1168564767706493,127227521143.29842,0.0735118057677084,0.0,5.0,converged,13.527959250916052,13.454447445148343,13.454447445148343,1.4494912618133147e-41
USB,2017,840158413285.59,E_pb,False,840158413285.59,87043652982.82127,,48910000000.0,0.1444378496417114,0.0861094624104278,0.1412290511096172,0.289997177,22.518147951171628,1.3782495484801915e-112,ok,0.0,0.206004198,0.214004198,1.864231602,5.15088223,0.853304292,0.60310987,75.13243601,64.6126814,35.35852023,52.69409462,52.69409462,74.21371681,63.3681364,32.42922133,51.04307094,51.04307094,13.04340675,0.105856636,2.033641743,12.9,26.17208,2.346431796,34.63501406,61.63889074,462040.0,48910.0,0.561901969,0.0,1.0,0.008,48910000000.0,USB,,,USB,83479244828.16,0.1444378496417114,converged,0.1444378496417114,monthly36,36.0,2016.0,2014.0,83479244828.16,48910000000.0,0.008,1.0,0.1444378496417114,131999525782.92294,0.0913454995230752,0.0,5.0,converged,11.002057691552965,10.910712192029887,10.910712192029887,5.122527419847946e-28
USB,2018,672097943718.3,E_pb,False,672097943718.3,73698327647.46951,,55479000000.0,0.1456583900160647,0.0864145975040161,0.1411409483995413,0.214004198,19.680744908433855,1.5766673321998944e-86,ok,0.0,-0.259610361,-0.241510361,2.000167899,6.408034741,1.033938346,0.664584934,75.43582083,62.91087012,34.32354658,51.43078247,51.43078247,75.13243601,64.6126814,35.35852023,52.69409462,52.69409462,13.05488507,0.118703651,1.63172154,12.6,26.17208,2.888738216,41.30865321,54.87443284,467374.0,55479.0,0.75278506,0.0,1.0,0.0181,55479000000.0,USB,,,USB,71201968806.40001,0.1456583900160647,converged,0.1456583900160647,monthly36,36.0,2017.0,2015.0,71201968806.40001,55479000000.0,0.0181,1.0,0.1456583900160647,125685832063.29868,0.0825165738377209,0.0,7.0,converged,10.171112051957651,10.088595478119933,10.088595478119933,3.102548799838279e-24
USB,2019,858414409898.144,E_pb,False,858414409898.144,97659505359.9452,,62548000000.0,0.174807150142663,0.0937017875356657,0.1692988056480125,-0.241510361,14.374841841832676,3.7219958267925757e-47,ok,0.0,0.10973876,0.13113876,1.70847891,5.894260477,1.116100677,0.757595687,76.24117827,60.71433837,48.70252559,55.83625388,55.83625388,75.43582083,62.91087012,34.32354658,51.43078247,51.43078247,13.11317328,0.126250944,1.983040048,12.7,26.11457,2.208485088,37.47435795,58.5107,495426.0,62548.0,0.64047017,0.0,1.0,0.0214,62548000000.0,USB,,,USB,92375595854.08,0.174807150142663,converged,0.174807150142663,monthly36,36.0,2018.0,2016.0,92375595854.08,62548000000.0,0.0214,1.0,0.174807150142663,153599289274.5121,0.1051301393353233,0.0,6.0,converged,8.801844176667636,8.696714037332313,8.696714037332313,1.7081647171016633e-18
USB,2020,748298556951.136,E_pb,False,748298556951.136,49833110375.77914,,51829000000.0,0.1936040013315969,0.0984010003328992,0.1874371391908109,0.13113876,15.207198289025923,1.5840726136032566e-52,ok,1.0,-0.20999201,-0.20559201,1.073355001,4.519649763,1.106555083,0.625721547,76.98169436,61.29160242,47.14739858,55.63468786,55.63468786,76.24117827,60.71433837,48.70252559,55.83625388,55.83625388,13.22474847,0.093570197,1.490408936,13.4,26.11457,1.582099422,48.3551466,46.49303206,553905.0,51829.0,1.040051476,1.0,0.0,0.0044,51829000000.0,USB,,,USB,72588615463.68001,0.1936040013315969,converged,0.1936040013315969,monthly36,36.0,2019.0,2017.0,72588615463.68001,51829000000.0,0.0044,1.0,0.1936040013315969,124190068834.3063,0.113160791267858,0.0,7.0,converged,7.81777892752436,7.704618136256502,7.704618136256502,6.561756244576259e-15
USB,2021,910631387370.311,E_pb,False,910631387370.311,72790959991.73633,,42751000000.0,0.2885579497701117,0.1221394874425279,0.2810955131054378,-0.20559201,10.172784676811624,1.3115026086552406e-24,ok,1.0,0.319927608,0.320327608,1.568656288,1.736643804,1.092828872,0.741057681,77.27983235,70.22181973,55.88843868,63.5866309,63.5866309,76.98169436,61.29160242,47.14739858,55.63468786,55.63468786,13.25913651,0.074572114,1.716446267,13.4,19.17617,1.701365185,35.4864588,60.42182409,573284.0,42751.0,0.587311941,1.0,0.0,0.0004,42751000000.0,USB,,,USB,83328316945.07,0.2885579497701117,converged,0.2885579497701117,monthly36,36.0,2020.0,2018.0,83328316945.07,42751000000.0,0.0004,1.0,0.2885579497701117,126062219948.27156,0.1907395284961311,0.0,5.0,converged,5.766889536726895,5.576150008230764,5.576150008230764,1.2294995185672989e-08
USB,2022,919304018500.92,E_pb,False,919304018500.92,72716501565.47665,,69545000000.0,0.2976053556990489,0.1244013389247622,0.2854240488248928,0.320327608,10.280009026564406,4.335973972364866e-25,ok,1.0,0.035617225,0.049817225,3.611220313,6.336451543,0.978488428,0.551886878,76.6526491,71.47213493,60.7741433,65.96213447,36.25209527,77.27983235,70.22181973,55.88843868,63.5866309,63.5866309,13.42217904,0.103059402,1.518858042,11.9,19.17617,4.438238516,46.20155542,48.30851214,674805.0,69545.0,0.956385394,1.0,0.0,0.0141999999999999,69545000000.0,USB,,,USB,66765961831.38,0.2976053556990489,converged,0.2976053556990489,monthly36,36.0,2021.0,2019.0,66765961831.38,69545000000.0,0.0141999999999999,1.0,0.2976053556990489,135330396179.463,0.1468253545887654,0.0,8.0,converged,4.704391736980745,4.55756638239198,4.55756638239198,2.5874868599209345e-06
USB,2023,831630358092.232,E_pb,False,831630358092.232,51773527073.12025,,65353000000.0,0.302433862972447,0.1256084657431117,0.2895506025631268,0.049817225,9.073133985508148,5.782097457384275e-20,ok,1.0,0.069527993,0.119027993,3.590465481,5.790548733,1.081843085,0.535505463,71.88367404,69.36279693,58.91099306,63.73975909,51.48065799,76.6526491,71.47213493,60.7741433,65.96213447,36.25209527,13.40527057,0.098498699,1.390365364,13.7,19.17617,4.380833699,52.71498386,41.76152043,663491.0,65353.0,1.262286031,1.0,0.0,0.0495,65353000000.0,USB,,,USB,67429939420.4,0.302433862972447,converged,0.302433862972447,monthly36,36.0,2022.0,2020.0,67429939420.4,65353000000.0,0.0495,1.0,0.302433862972447,129626722380.35188,0.1573218694829282,0.0,7.0,converged,4.74651550963754,4.589193640154612,4.589193640154612,2.224807594516434e-06
