instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,rf,F,ticker_prefix,date,Month,symbol,market_cap,equity_volatility,solver_status,equity_vol,sigma_E_method,sigma_E_window_months,sigmaE_window_end_year,sigmaE_window_start_year,E_t,F_t,rf_t,T,sigma_E_tminus1,asset_value,asset_vol,solver_cost,nfev,status_flag,d1,d2,DD_m,PD_m
FHN,2023,1,-0.123637281,-0.074137281,3.636578356,6.329016042,0.983014957,0.669577469,50.44288543,51.90633784,79.33456174,58.90986285,36.04175777,55.76246496,55.4883447,57.71108965,53.27382011,53.27382011,11.31033181,0.045333758,0.933595553,13.96,21.33956,4.679250666,35.43213705,59.53928455,81661.0,3702.0,0.595105187,0,0,0.0495,3702000000.0,FHN,,,FHN,7913155907.04,0.4190380089923438,converged,0.4190380089923438,monthly36,36,2022,2020,7913155907.04,3702000000.0,0.0495,1.0,0.4190380089923438,11436358471.160942,0.2899486093134124,0.0,5,converged,4.205778074184572,3.9158294648711593,3.9158294648711593,4.5046958701260104e-05
FISI,2017,0,0.183443607,0.191443607,1.697038059,5.901318831,1.259123398,0.796426891,22.15799615,24.71665545,64.02539465,35.30860318,35.30860318,21.15270351,16.27997516,64.28754266,31.21838304,31.21838304,8.320012178,0.118223185,1.361188111,13.19,27.66136,2.202359028,43.5790006,54.26218781,4105.21,485.331,0.803119121,0,0,0.008,485331000.0,FISI,,,FISI,625411670.0,0.2224649683118818,converged,0.2224649683118818,monthly36,36,2016,2014,625411670.0,485331000.0,0.008,1.0,0.2224649683118818,1106875511.278679,0.12569813572683933,0.0,7,converged,6.685583233732474,6.559885098005634,6.559885098005634,2.6924627478210352e-11
FISI,2018,0,-0.291707588,-0.273607588,1.908937295,6.641060348,1.03739717,0.690428166,21.58687943,26.46218388,79.25605152,41.65742175,41.65742175,22.15799615,24.71665545,64.02539465,35.30860318,35.30860318,8.369087073,0.117981825,1.080218407,12.38,27.66136,2.857601823,40.17129846,57.82478532,4311.698,508.702,0.694707265,0,0,0.0181,508702000.0,FISI,,,FISI,516819290.0,0.2044608662713647,converged,0.2044608662713647,monthly36,36,2017,2015,516819290.0,508702000.0,0.0181,1.0,0.2044608662713647,1016396611.3849539,0.10396465753018115,0.0,9,converged,6.8836937099571855,6.779729052427005,6.779729052427005,6.0200734574891626e-12
FISI,2019,0,0.008184402,0.029584402,1.753099074,6.61805453,0.869264968,0.820622516,20.28455285,18.17812401,80.13477661,37.86486909,37.86486909,21.58687943,26.46218388,79.25605152,41.65742175,41.65742175,8.38575743,0.071797495,1.218382136,12.77,27.10927,2.368776703,7.27884014,89.50812351,4384.178,314.773,0.081320442,0,0,0.021400000000000002,314773000.0,FISI,,,FISI,645521370.0,0.213835919837153,converged,0.213835919837153,monthly36,36,2018,2016,645521370.0,314773000.0,0.021400000000000002,1.0,0.213835919837153,953629793.113301,0.14474763365283158,0.0,5,converged,7.877847149732313,7.7330995160794815,7.7330995160794815,5.247959180297418e-15
FISI,2020,1,-0.183424677,-0.179024677,1.767495377,7.185360894,1.157683331,1.037479005,18.99807322,30.46758013,74.86157254,42.06208586,42.06208586,20.28455285,18.17812401,80.13477661,37.86486909,37.86486909,8.499498764,0.016066385,0.800255712,13.61,27.10927,2.624680749,12.93232906,81.35949941,4912.306,78.923,0.158952908,0,0,0.0044,78923000.0,FISI,,,FISI,452468250.0,0.2093139240722391,converged,0.2093139240722391,monthly36,36,2019,2017,452468250.0,78923000.0,0.0044,1.0,0.2093139240722391,531044751.66275054,0.17834260814244624,0.0,7,converged,10.803232414128587,10.624889805986141,10.624889805986141,1.1414080540624815e-26
FISI,2021,1,0.183079045,0.183479045,3.330141642,2.038514616,1.151810044,1.027170102,19.55633332,37.13645003,78.37231687,46.93959564,46.93959564,18.99807322,30.46758013,74.86157254,42.06208586,42.06208586,8.616274253,0.0188218,1.026351144,13.12,20.20108,3.97957214,12.80326283,84.19819962,5520.779,103.911,0.152061005,0,0,0.0004,103911000.0,FISI,,,FISI,500705405.4,0.37027283834133,converged,0.37027283834133,monthly36,36,2020,2018,500705405.4,103911000.0,0.0004,1.0,0.37027283834133,604574849.3319869,0.3066578410099822,0.0,8,converged,5.897159612367932,5.59050177135795,5.59050177135795,1.1320718779362574e-08
FISI,2022,1,0.01309272,0.02729272,4.586478959,7.741827988,0.923318899,0.795593972,47.11258854,49.03281429,76.0304565,54.84527313,54.84527313,19.55633332,37.13645003,78.37231687,46.93959564,46.93959564,8.665142741,0.048164378,0.962322725,12.13,20.0829,5.711675137,16.09987271,80.14528537,5797.272,279.222,0.200883591,0,0,0.014199999999999999,279222000.0,FISI,,,FISI,373682424.36,0.3786999309125102,converged,0.3786999309125102,monthly36,36,2021,2019,373682424.36,279222000.0,0.014199999999999999,1.0,0.3786999309125102,648966609.250853,0.21806555454060902,0.0,6,converged,4.0416763500031285,3.8236107954625194,3.8236107954625194,6.575572722581425e-05
FISI,2023,1,-0.060564332,-0.011064332,3.964123827,6.514005318,0.92680074,0.669798396,39.50483299,58.65913485,74.45190576,58.38978309,58.38978309,47.11258854,49.03281429,76.0304565,54.84527313,54.84527313,8.725975066,0.050241516,0.750113708,12.13,20.0829,4.969245278,31.03913845,64.64819356,6160.881,309.532,0.480123832,0,0,0.0495,309532000.0,FISI,,,FISI,328177747.8,0.3707113041857167,converged,0.3707113041857167,monthly36,36,2022,2020,328177747.8,309532000.0,0.0495,1.0,0.3707113041857167,622759710.4303107,0.19536327874353282,0.0,6,converged,3.9295136617932074,3.7341503830496747,3.7341503830496747,9.417496631120539e-05
FITB,2016,0,0.361725891,0.363725891,2.211213345,5.608279197,1.270791469,0.653393242,64.97526488,59.44044488,61.64834326,58.28348276,58.28348276,64.01731298,52.95515868,49.95163904,51.10988516,51.10988516,11.86482804,0.124359074,1.360792436,15.02,28.77828,2.893030086,54.98628127,41.44537449,142177.0,17681.0,1.326716961,0,1,0.002,17681000000.0,FITB,,,FITB,18002258376.96,0.1872718273516707,converged,0.1872718273516707,monthly36,36,2015,2013,18002258376.96,17681000000.0,0.002,1.0,0.1872718273516707,35647931721.27209,0.09457255834559906,0.0,9,converged,7.482852415366547,7.388279857020947,7.388279857020947,7.437021525554227e-14
FITB,2017,0,0.263389702,0.271389702,2.222370172,6.568211141,1.359465808,0.895718919,76.96133554,62.50707575,70.55559635,64.58402315,64.58402315,64.97526488,59.44044488,61.64834326,58.28348276,58.28348276,11.8641526,0.131959938,1.415699809,15.16,27.86469,2.869746808,40.26991172,56.10729325,142081.0,18749.0,0.71773043,0,1,0.008,18749000000.0,FITB,,,FITB,20251706309.12,0.264207285315665,converged,0.264207285315665,monthly36,36,2016,2014,20251706309.12,18749000000.0,0.008,1.0,0.264207285315665,38851312654.14752,0.13772117942128081,0.0,8,converged,5.417358543539332,5.279637364118051,5.279637364118051,6.471990467379663e-08
FITB,2018,0,-0.363805194,-0.345705194,2.354661584,7.118726075,1.248538406,0.751411501,76.65388381,63.15912665,73.14168849,65.70384986,65.70384986,76.96133554,62.50707575,70.55559635,64.58402315,64.58402315,11.89183439,0.114007763,1.019855491,14.48,27.86469,3.505213728,46.11830688,50.28423274,146069.0,16653.0,0.917152443,0,1,0.0181,16653000000.0,FITB,,,FITB,15706086007.04,0.2689991791131722,converged,0.2689991791131722,monthly36,36,2017,2015,15706086007.04,16653000000.0,0.0181,1.0,0.2689991791131722,32060378082.37494,0.13178025713713376,0.0,8,converged,5.173867410762459,5.042087153625325,5.042087153625325,2.3024072998636894e-07
FITB,2019,0,0.064782702,0.086182702,1.736927362,6.502169961,1.406457037,0.892964492,82.38355483,76.92876347,70.86038736,72.73994119,72.73994119,76.65388381,63.15912665,73.14168849,65.70384986,65.70384986,12.03983505,0.092691106,1.121394866,13.84,27.86469,2.344515209,42.27529113,53.03157883,169369.0,15699.0,0.797172026,0,1,0.021400000000000002,15699000000.0,FITB,,,FITB,20518703096.32,0.2689023622310547,converged,0.2689023622310547,monthly36,36,2018,2016,20518703096.32,15699000000.0,0.021400000000000002,1.0,0.2689023622310547,35885313737.0732,0.15375448158728222,0.0,7,converged,5.593016340462194,5.439261858874912,5.439261858874912,2.6750885089395995e-08
FITB,2020,1,-0.187712313,-0.183312313,1.580286996,6.292732952,1.645132222,0.932607736,87.60113796,80.77419335,69.6733807,77.92706696,77.92706696,82.38355483,76.92876347,70.86038736,72.73994119,72.73994119,12.22920306,0.078126832,0.935975335,15.08,27.86469,2.30631589,48.17580372,45.48582653,204680.0,15991.0,1.0591388,0,1,0.0044,15991000000.0,FITB,,,FITB,18402753557.76,0.2338744675787055,converged,0.2338744675787055,monthly36,36,2019,2017,18402753557.76,15991000000.0,0.0044,1.0,0.2338744675787055,34323547725.406204,0.1253930479315375,0.0,8,converged,6.189077451174485,6.063684403242947,6.063684403242947,6.651904368098791e-10
FITB,2021,1,0.265553919,0.265953919,1.858635436,1.870057349,1.445929091,1.087586525,81.19292897,80.11262371,75.36025297,76.06580873,76.06580873,87.60113796,80.77419335,69.6733807,77.92706696,77.92706696,12.26016302,0.059900718,1.479793335,13.42,21.54903,2.141992871,28.1442291,67.01207926,211116.0,12646.0,0.419987402,0,1,0.0004,12646000000.0,FITB,,,FITB,29734967267.2,0.4029473710041716,converged,0.4029473710041716,monthly36,36,2020,2018,29734967267.2,12646000000.0,0.0004,1.0,0.4029473710041716,42375896847.737915,0.2827476711377959,0.0,5,converged,4.419530276330886,4.1367826051930905,4.1367826051930905,1.7610475247789513e-05
FITB,2022,1,-0.01838684,-0.00418684,3.676571106,7.638112793,1.229029974,0.849878543,79.52921572,78.81547378,56.13253798,68.34767822,68.34767822,81.19292897,80.11262371,75.36025297,76.06580873,76.06580873,12.24265527,0.089697858,1.474057637,12.79,21.23969,4.671247363,34.06300607,60.13600231,207452.0,18608.0,0.566432832,0,1,0.014199999999999999,18608000000.0,FITB,,,FITB,22421890722.800003,0.4074962369156913,converged,0.4074962369156913,monthly36,36,2021,2019,22421890722.800003,18608000000.0,0.014199999999999999,1.0,0.4074962369156913,40767246598.810356,0.22414870275463125,0.0,6,converged,3.674385326101062,3.4502366233464308,3.4502366233464308,0.00028004769547762185
FLG,2016,0,0.177184194,0.179184194,1.277913761,4.81905146,0.646442187,0.528554939,44.74153298,33.61393941,63.98890785,40.6216915,40.6216915,40.89834515,32.09392922,61.17034314,39.32211137,39.32211137,10.79807558,0.279467438,1.265363015,11.71,36.090125,1.791718442,25.87027811,74.12972189,48926.555,13673.379,0.34898658,0,0,0.002,13673379000.0,FLG,,,FLG,19811768400.0,0.1379874389366221,converged,0.1379874389366221,monthly36,36,2015,2013,19811768400.0,13673379000.0,0.002,1.0,0.1379874389366221,33457827970.66995,0.08170808921105308,0.0,7,converged,11.016939571760975,10.935231482549922,10.935231482549922,3.9103067751164402e-28
FLG,2017,0,0.223239316,0.231239316,1.577017879,4.748769535,0.551649777,0.509958573,46.0982659,32.71484744,67.38160604,41.20808043,41.20808043,44.74153298,33.61393941,63.98890785,40.6216915,40.6216915,10.80210696,0.26287818,1.010744219,13.86,36.30108,2.175251512,10.62359972,82.77405487,49124.195,12913.679,0.128344561,0,0,0.008,12913679000.0,FLG,,,FLG,16213024800.0,0.1540227016367477,converged,0.1540227016367477,monthly36,36,2016,2014,16213024800.0,12913679000.0,0.008,1.0,0.1540227016367477,29023806506.483166,0.08603881487326379,0.0,8,converged,9.548371977569822,9.462333162696558,9.462333162696558,1.5057365545426227e-21
FLG,2018,0,-0.173243084,-0.155143084,2.36463826,6.673498634,0.684460367,0.639723532,45.34574468,49.26392246,64.86453475,48.60123239,48.60123239,46.0982659,32.71484744,67.38160604,41.20808043,41.20808043,10.85706205,0.273757935,0.724267451,13.54,36.43356,3.921837401,9.100282664,82.71987075,51899.376,14207.866,0.11001326,0,0,0.0181,14207866000.0,FLG,,,FLG,11717708400.0,0.1788740198016367,converged,0.1788740198016367,monthly36,36,2017,2015,11717708400.0,14207866000.0,0.0181,1.0,0.1788740198016367,25670725366.704346,0.0816491772020683,0.0,6,converged,7.507592997627713,7.425943820425644,7.425943820425644,5.5989261169390825e-14
FLG,2019,0,0.203663345,0.225063345,1.588517183,6.525624355,0.989986553,0.855074393,42.98313557,49.86879202,58.47288549,46.63065091,46.63065091,45.34574468,49.26392246,64.86453475,48.60123239,48.60123239,10.89006564,0.271390197,0.904757675,13.27,36.38481,2.231813877,18.59564904,74.97646714,53640.821,14557.593,0.248019809,0,0,0.021400000000000002,14557593000.0,FLG,,,FLG,14967784800.0,0.2039561933871327,converged,0.2039561933871327,monthly36,36,2018,2016,14967784800.0,14557593000.0,0.021400000000000002,1.0,0.2039561933871327,29217155059.142628,0.10448561988920681,0.0,9,converged,6.924416477297287,6.81993085740808,6.81993085740808,4.554216916307527e-12
FLG,2020,1,-0.0249804,-0.0205804,1.170761471,5.744532415,1.049075654,0.829867978,40.32394932,47.01419617,46.14266688,40.70685056,40.70685056,42.98313557,49.86879202,58.47288549,46.63065091,46.63065091,10.93855851,0.285644687,0.77209582,12.97,30.381305,1.70124773,25.11906546,66.20375232,56306.12,16083.544,0.37942057,0,0,0.0044,16083544000.0,FLG,,,FLG,13137282000.0,0.2634251610930587,converged,0.2634251610930587,monthly36,36,2019,2017,13137282000.0,16083544000.0,0.0044,1.0,0.2634251610930587,29150213760.184227,0.11871923913612133,0.0,6,converged,5.10542976593238,4.986710526796259,4.986710526796259,3.0707988789827075e-07
FLG,2021,1,0.290464353,0.290864353,2.144761585,2.030837298,0.959636126,0.811031023,29.91767151,43.0395722,38.22720237,36.90733572,36.90733572,40.32394932,47.01419617,46.14266688,40.70685056,40.70685056,10.99418527,0.278226687,0.868038679,12.73,24.68425,2.556737972,18.32871874,75.33931318,59527.0,16562.0,0.243282265,0,0,0.0004,16562000000.0,FLG,,,FLG,5677840988.820001,0.3150572531153664,converged,0.3150572531153664,monthly36,36,2020,2018,5677840988.820001,16562000000.0,0.0004,1.0,0.3150572531153664,22233171198.99196,0.08046689464485673,0.0,6,converged,3.7047772142671596,3.6243103196223028,3.6243103196223028,0.0001448667819991572
FLG,2022,1,-0.07147626,-0.05727626,3.952715466,7.752376617,1.009809942,0.854710987,53.39089291,48.2123539,11.87435389,32.24620366,32.24620366,29.91767151,43.0395722,38.22720237,36.90733572,36.90733572,11.40916367,0.236643592,0.704058295,11.66,24.68425,5.303805871,17.61955553,73.12925821,90144.0,21332.0,0.240937157,0,0,0.014199999999999999,21332000000.0,FLG,,,FLG,5858469055.2,0.3088615808230543,converged,0.3088615808230543,monthly36,36,2021,2019,5858469055.2,21332000000.0,0.014199999999999999,1.0,0.3088615808230543,26889644491.787342,0.06729962423684697,0.0,7,converged,3.6849771324125378,3.617677508175691,3.617677508175691,0.00014862922788931975
FLG,2023,1,0.157763877,0.207263877,3.732537939,7.219569673,1.102981786,0.964209094,64.34519131,59.83445895,24.0703138,44.41238234,25.64930494,53.39089291,48.2123539,11.87435389,32.24620366,32.24620366,11.6444536,0.186459402,0.939310652,11.77,24.51028,4.725144186,15.22733305,79.86911476,114057.0,21267.0,0.190653585,0,1,0.0495,21267000000.0,FLG,,,FLG,7386738934.41,0.3083285292060128,converged,0.3083285292060128,monthly36,36,2022,2020,7386738934.41,21267000000.0,0.0495,1.0,0.3083285292060128,27626615453.020874,0.08244576736694022,0.0,6,converged,3.8148921751566767,3.7324464077897366,3.7324464077897366,9.481452541895149e-05
FMAO,2018,0,-0.10103158,-0.08293158,1.624431304,5.660609111,0.508485385,0.484754816,21.58687943,25.22676865,58.05129913,33.41094494,33.41094494,22.15799615,7.892535093,77.40219629,31.77948807,31.77948807,7.01765219,0.02883181,2.493284927,13.45,28.53289,2.381579979,6.410707603,93.5892924,1116.163,32.181,0.068498302,0,0,0.0181,32180999.999999996,FMAO,,,FMAO,527811140.6568,0.2206680248697309,converged,0.2206680248697309,peer_median,8,2017,2017,527811140.6568,32180999.999999996,0.0181,1.0,0.2206680248697309,559414904.3047359,0.2082015352419847,0.0,4,converged,13.906185388015343,13.697983852773358,13.697983852773358,5.21912988436943e-43
FMAO,2019,0,0.107428712,0.128828712,1.267518236,4.384477954,0.47641749,0.446226148,20.28455285,26.71216982,65.04616364,36.66585514,36.66585514,21.58687943,25.22676865,58.05129913,33.41094494,33.41094494,7.382329696,0.045341654,1.457722804,12.3,28.52941,1.60881656,8.648043947,91.35195605,1607.33,72.879,0.09466731,0,0,0.021400000000000002,72879000.0,FMAO,,,FMAO,413445206.6184,0.2574923130007019,converged,0.2574923130007019,monthly_ewma,20,2018,2018,413445206.6184,72879000.0,0.021400000000000002,1.0,0.2574923130007019,484781165.45483685,0.21960210349023251,0.0,7,converged,8.836024624914048,8.616422521423814,8.616422521423814,3.4539251416155342e-18
FMAO,2020,1,-0.113585878,-0.109185878,0.701142777,2.574220891,0.309882595,0.282312827,18.99807322,20.42935525,74.80821504,37.06391762,37.06391762,20.28455285,26.71216982,65.04616364,36.66585514,36.66585514,7.554619749,0.02518926,1.033258451,12.64,26.97224,1.091981904,11.79523449,88.20476551,1909.544,48.1,0.133725592,0,0,0.0044,48100000.0,FMAO,,,FMAO,315397665.8712,0.2853454014509516,converged,0.2853454014509516,monthly36,32,2019,2018,315397665.8712,48100000.0,0.0044,1.0,0.2853454014509516,363286490.7999537,0.24773085771098477,0.0,6,converged,8.303345350941322,8.055614493230337,8.055614493230337,3.954025324297958e-16
FMAO,2021,1,0.225320056,0.225720056,1.51893862,1.54860459,0.364877655,0.303325839,17.43215031,18.72359395,71.83270767,35.14667736,35.14667736,18.99807322,20.42935525,74.80821504,37.06391762,37.06391762,7.877890049,0.0484418,1.442970245,15.22,20.27692,1.679583036,20.28918678,79.71081322,2638.3,127.804,0.254534936,0,0,0.0004,127804000.0,FMAO,,,FMAO,450195886.7736,0.2551265206425901,converged,0.2551265206425901,monthly36,36,2020,2018,450195886.7736,127804000.0,0.0004,1.0,0.2551265206425901,577948775.3965563,0.19873198990923194,0.0,5,converged,7.6944562529190135,7.495724263009781,7.495724263009781,3.2966633775615146e-14
FMAO,2022,1,0.030678711,0.044878711,3.527682436,5.377927246,0.390307772,0.322110269,15.8938172,17.52822281,72.46834264,34.78260187,34.78260187,17.43215031,18.72359395,71.83270767,35.14667736,35.14667736,8.01147152,0.075041678,1.240614845,12.07,20.27692,4.380439375,20.98425179,79.01574821,3015.351,226.277,0.2655705,0,0,0.014199999999999999,226277000.0,FMAO,,,FMAO,372857958.0,0.2653369700807284,converged,0.2653369700807284,monthly36,36,2021,2019,372857958.0,226277000.0,0.014199999999999999,1.0,0.2653369700807284,595944530.2317557,0.16601041868862557,0.0,6,converged,6.001836617266801,5.835826198578175,5.835826198578175,2.676233394075178e-09
FMBH,2017,0,0.16545037,0.17345037,1.230481197,2.362669994,0.032878265,0.026874921,22.15799615,25.05132125,4.89704873,14.18839288,14.18839288,21.15270351,30.57694416,4.395620023,16.74858751,16.74858751,7.952101086,0.087888641,1.571641405,12.7,37.44285,1.762660245,26.31253352,73.68746648,2841.539,249.739,0.35708289,0,0,0.008,249739000.0,FMBH,,,FMBH,917077831.922,0.1784454881472816,converged,0.1784454881472816,monthly36,36,2016,2014,917077831.922,249739000.0,0.008,1.0,0.1784454881472816,1164826890.3014936,0.14049160673481792,0.0,5,converged,11.088066913137373,10.947575306402555,10.947575306402555,3.4125062905027177e-28
FMBH,2018,0,-0.207319996,-0.189219996,1.607949977,5.148615665,0.48903082,0.420225463,21.58687943,27.44022095,4.116144792,15.09216171,15.09216171,22.15799615,25.05132125,4.89704873,14.18839288,14.18839288,8.253158372,0.090839365,1.116488638,13.63,35.82588,2.740522137,20.32766574,79.67233426,3839.734,348.799,0.255140833,0,0,0.0181,348799000.0,FMBH,,,FMBH,765728880.0,0.1849302427591286,converged,0.1849302427591286,monthly36,36,2017,2015,765728880.0,348799000.0,0.0181,1.0,0.1849302427591286,1108271409.959818,0.12777233662852308,0.0,5,converged,9.253363312365504,9.125590975736982,9.125590975736982,3.567296142431998e-20
FMBH,2019,0,0.072110903,0.093510903,1.069768238,4.021964133,0.519710519,0.423141824,20.28455285,21.90292854,4.500689802,12.48410088,12.48410088,21.58687943,27.44022095,4.116144792,15.09216171,15.09216171,8.253078155,0.090081695,1.116084485,15.74,35.34636,1.547714516,26.08940282,73.91059718,3839.426,345.862,0.352985956,0,0,0.021400000000000002,345862000.0,FMBH,,,FMBH,845612250.0,0.2148183347733526,converged,0.2148183347733526,monthly36,36,2018,2016,845612250.0,345862000.0,0.021400000000000002,1.0,0.2148183347733526,1184151436.7624862,0.15340353418520372,0.0,5,converged,8.239107314129868,8.085703779944664,8.085703779944664,3.090312071161044e-16
