instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,DD_a,PD_a,DD_m,PD_m
FITB,2022,1.0,-0.01838684,-0.00418684,3.676571106,7.638112793,1.229029974,0.849878543,79.52921572,78.81547378,56.13253798,68.34767822,68.34767822,81.19292897,80.11262371,75.36025297,76.06580873,76.06580873,12.24265527,0.089697858,1.474057637,12.79,21.23969,4.671247363,34.06300607,60.13600231,207452.0,18608.0,0.566432832,0.0,1.0,7.559484642586906,2.0233473246180147e-14,3.4502366233464308,0.0002800476954776
FRCB,2016,0.0,0.494822577,0.496822577,2.032453444,7.153789567,0.990237747,0.933310636,21.15270351,36.37394181,50.95136519,36.38396661,36.38396661,18.2821119,30.57960897,36.86887255,28.44028017,28.44028017,11.20201259,0.092951898,2.464239347,14.46,30.3649,2.317255947,7.384160471,84.30171399,73277.772,6811.308,0.087592056,0.0,0.0,17.634189116106466,6.730673120271807e-70,9.294591761895994,7.388609109658186e-21
FRCB,2017,0.0,0.421201892,0.429201892,2.094499596,6.621407901,0.947147187,0.865864427,22.15799615,43.10584389,56.75932281,41.81385478,41.81385478,21.15270351,36.37394181,50.95136519,36.38396661,36.38396661,11.38259474,0.114738538,2.05165595,14.11,27.29984,2.384644382,10.85649086,84.07682295,87780.507,10071.807,0.129125846,0.0,0.0,16.72346878660075,4.4209781548797537e-63,7.587215444915767,1.6342668804791395e-14
FRCB,2018,0.0,-0.66556266,-0.64746266,1.846486442,7.665253768,0.905397312,0.833918167,21.58687943,38.74555725,52.45280924,38.10080772,38.10080772,22.15799615,43.10584389,56.75932281,41.81385478,41.81385478,11.50494575,0.105578201,1.851950432,13.43,24.52842161,3.169590924,9.571389477,84.27572594,99205.204,10473.907,0.113572317,0.0,0.0,17.83472270913206,1.8996491061419024e-71,8.238933162895867,8.687648315236576e-17
FRCB,2019,0.0,-0.167573742,-0.146173742,2.013123315,6.74863594,0.908832993,0.85445229,24.26353182,55.91865254,44.99461777,44.50668703,44.50668703,21.58687943,38.74555725,52.45280924,38.10080772,38.10080772,11.6636156,0.122786494,2.274782765,12.73,18.81773,2.638232185,6.8999813,88.01407063,116263.634,14275.604,0.078396343,0.0,1.0,11.128549491076743,4.5552966942043543e-29,7.585993400986245,1.6497460893717504e-14
FRCB,2020,1.0,0.11419572,0.11859572,1.826030046,6.516784653,1.056269296,0.980876283,25.20943496,53.52827411,49.48689777,45.25974325,45.25974325,24.26353182,55.91865254,44.99461777,44.50668703,44.50668703,11.86711225,0.094942143,2.506849546,12.55,18.62841,2.120764966,7.991076817,84.59822353,142502.134,13529.458,0.094459156,0.0,1.0,14.806801981935322,6.619545264698528e-50,7.662575378465105,9.1120552018395e-15
MTB,2016,0.0,0.292043416,0.294043416,1.769044173,5.086437666,0.768099758,0.556729481,29.36119289,44.96845278,60.10381115,45.12374707,45.12374707,25.98120094,47.46944463,50.85171569,42.96013101,42.96013101,11.72358506,0.078228749,1.601520055,14.09,33.71485,2.398421106,34.91598038,60.95941482,123449.206,9657.277,0.572774205,0.0,1.0,21.891219706881937,1.5748651379879688e-106,12.36554953778027,2.007281645015905e-35
MTB,2017,0.0,0.150937016,0.158937016,1.574661517,5.44999953,0.822495312,0.667098347,35.44657245,47.90272034,46.26515671,42.32876069,42.32876069,29.36119289,44.96845278,60.10381115,45.12374707,45.12374707,11.68345685,0.070126355,1.708661496,14.75,35.07388,2.251589335,25.46162797,70.96642858,118593.487,8316.529,0.358784125,0.0,1.0,18.205387955720138,2.338642661135823e-74,9.799530076134443,5.655531563388588e-23
MTB,2018,0.0,-0.256841921,-0.238741921,1.559362312,6.860261235,0.966665693,0.752407575,34.293491,48.1141228,55.69287142,45.74379069,45.74379069,35.44657245,47.90272034,46.26515671,42.32876069,42.32876069,11.69605838,0.106940631,1.393304784,13.68,35.53041,2.666666876,29.56993589,66.94546517,120097.403,12843.292,0.441701851,0.0,1.0,13.417394897864122,2.3911531301189886e-41,7.6655399719559005,8.904019667934395e-15
MTB,2019,0.0,0.025840124,0.047240124,1.196434698,5.863137133,1.109997784,0.803093285,37.36484516,53.39285035,71.3987053,54.64594977,54.64594977,34.293491,48.1141228,55.69287142,45.74379069,45.74379069,11.6941861,0.058800258,1.532064022,13.05,35.53041,1.811456143,35.88243621,60.5340275,119872.757,7048.549,0.592764726,0.0,1.0,13.902883803547708,3.0419901108979993e-44,9.078552685896897,5.501406924753915e-20
MTB,2020,1.0,-0.272267802,-0.267867802,0.906205304,6.081572222,1.221512704,0.939315462,80.23956206,61.11637779,76.76379777,67.67161563,67.67161563,37.36484516,53.39285035,71.3987053,54.64594977,54.64594977,11.86780654,0.03114755,1.093540195,13.37,35.53041,1.669973243,29.64731781,63.62078512,142601.105,4441.675,0.466000502,0.0,1.0,16.35063771371185,2.152257228215197e-60,9.358929609980269,4.027427176341779e-21
MTB,2021,1.0,0.261701282,0.262101282,1.809930887,1.773489804,1.077432443,0.943433549,83.26220367,66.697731,80.20069911,72.35887735,72.35887735,80.23956206,61.11637779,76.76379777,67.67161563,67.67161563,11.95187151,0.022774029,1.223523137,15.33,24.26575,2.119175052,14.66763715,78.21005445,155107.16,3532.415,0.18754158,0.0,1.0,11.515785415047436,5.4927012297174305e-31,6.780137753119082,6.003067525433792e-12
MTB,2022,1.0,0.08951246,0.10371246,3.475326954,7.099389923,0.820146224,0.739710633,90.80828067,85.95141549,82.4770445,83.99511722,56.48353992,83.26220367,66.697731,80.20069911,72.35887735,72.35887735,12.20971521,0.037460738,1.053507213,13.6,24.26575,4.475625001,11.87070813,82.67659106,200729.841,7519.488,0.143580039,0.0,1.0,11.294025752830054,7.022643968293259e-30,5.80620856570107,3.195167594657971e-09
HBAN,2016,0.0,0.325723719,0.327723719,2.465358071,5.90373628,1.224840376,0.684560262,29.82935769,60.45459718,72.90321616,57.48007622,57.48007622,18.38251351,49.02941309,62.5268051,46.84269656,46.84269656,11.51006234,0.120362249,1.55385172,13.05,24.26771,3.053360794,48.64602621,46.67895893,99714.097,12001.813,1.042140342,0.0,0.0,16.94503520925872,1.0470435610396685e-64,9.93325474325777,1.4917731968601858e-23
HBAN,2017,0.0,0.241126053,0.249126053,2.347039731,6.570205225,1.341091508,0.865795952,70.24456482,64.62662581,84.31130449,68.20357631,68.20357631,29.82935769,60.45459718,72.90321616,57.48007622,57.48007622,11.55392344,0.136891107,1.602043362,13.39,24.26771,2.915893336,40.37699169,55.70149408,104185.0,14262.0,0.724881663,0.0,1.0,11.325391463808762,4.9119506512902554e-30,5.997524188195362,1.001742656279771e-09
HBAN,2018,0.0,-0.321262996,-0.303162996,2.638906582,8.179809376,1.364420427,0.913186754,83.58072275,74.0567996,92.17890399,80.3323948,80.3323948,70.24456482,64.62662581,84.31130449,68.20357631,68.20357631,11.59709197,0.097829584,1.260477386,12.98,24.15136,3.71095029,37.77754034,57.98819328,108781.0,10642.0,0.651469518,0.0,1.0,11.168972243325271,2.8923155940377466e-29,5.997967412928416,9.990130103453138e-10
HBAN,2019,0.0,0.078694031,0.100094031,1.885197358,6.721770532,1.462582643,0.900968815,83.60607327,76.52730109,90.92193888,81.15836513,81.15836513,83.58072275,74.0567996,92.17890399,80.3323948,80.3323948,11.59912151,0.114263958,1.45219529,13.04,23.74462,2.403096736,43.04434412,52.65729562,109002.0,12455.0,0.817443122,0.0,1.0,8.028078677192537,4.950549018146845e-16,5.567886470033294,1.2892386289867676e-08
HBAN,2020,1.0,-0.177952121,-0.173552121,1.885613591,5.901297806,1.485541959,0.8348092,83.18945847,78.96086781,81.43216455,78.81935473,78.81935473,83.60607327,76.52730109,90.92193888,81.15836513,81.15836513,11.72024853,0.069368813,1.189334871,14.46,22.60813,2.536468603,44.92310964,44.60152497,123038.0,8535.0,1.007210172,0.0,1.0,12.525706257498648,2.70042158964009e-36,6.9518004554117345,1.8032665459752668e-12
HBAN,2021,1.0,0.269104133,0.269504133,2.132709119,2.02961093,1.294765917,0.995497396,83.83384923,78.5200868,68.03904785,74.14081322,74.14081322,83.18945847,78.96086781,81.43216455,78.81935473,78.81935473,12.06717833,0.042754389,1.294219749,13.14,15.9465,2.317565286,24.51322122,68.53860767,174064.0,7442.0,0.357655664,0.0,1.0,9.134883360316838,3.273866039329819e-20,5.081081031395976,1.8764648764533172e-07
HBAN,2022,1.0,-0.009493036,0.004706964,4.193631797,7.738048125,1.149487788,0.852476531,85.4306889,77.98474699,67.77127169,74.03253554,74.03253554,83.83384923,78.5200868,68.03904785,74.14081322,74.14081322,12.11672764,0.064038359,1.307328406,13.09,15.9465,4.985577367,27.11923891,65.42486275,182906.0,11713.0,0.41450968,0.0,1.0,9.54349662023863,6.904796814458487e-22,4.475705750582049,3.807965754851205e-06
KEY,2016,0.0,0.394317558,0.396317558,2.56142296,5.490937315,1.098561321,0.609865625,77.89661319,61.4367953,84.66011654,69.4185851,69.4185851,74.18236343,59.2068303,84.51408183,68.11696095,68.11696095,11.82373551,0.10768543,1.452601136,12.85,24.79542,3.161282586,49.4674626,46.42581796,136453.0,14694.0,1.065516232,0.0,1.0,15.738888766135462,4.093438206589582e-56,8.526551209153439,7.53877231638315e-18
KEY,2017,0.0,0.25223311,0.26023311,2.447974499,5.792653164,1.084106291,0.67784876,80.3662947,77.67592804,82.45644617,76.88239394,76.88239394,77.89661319,61.4367953,84.66011654,69.4185851,69.4185851,11.83281816,0.111432265,1.540465017,12.92,23.7511,3.024624862,42.80931644,54.46321281,137698.0,15344.0,0.786022606,0.0,1.0,12.122034994772676,4.03646898911964e-34,5.883037475932359,2.0140233665355707e-09
KEY,2018,0.0,-0.370350237,-0.352250237,2.576486093,7.095788442,1.145644505,0.73119519,80.93195868,71.88957183,88.07275253,76.02537651,76.02537651,80.3662947,77.67592804,82.45644617,76.88239394,76.88239394,11.84662959,0.104538976,1.065270864,12.89,24.79542,3.682904765,41.34378676,54.8550281,139613.0,14595.0,0.753691834,0.0,1.0,10.337264528932597,2.389934282860417e-25,5.401149754719369,3.3107559042368564e-08
KEY,2019,0.0,0.067219306,0.088619306,1.905342777,6.171840467,1.319665452,0.802198029,79.21377112,68.62977251,71.84308926,68.52096551,68.52096551,80.93195868,71.88957183,88.07275253,76.02537651,76.02537651,11.88440626,0.093387039,1.306532981,12.79,24.79542,2.473544317,43.67550543,50.91911023,144988.0,13540.0,0.857742903,0.0,1.0,7.934795554045677,1.0542117572785337e-15,5.274711148394481,6.648267425635453e-08
KEY,2020,1.0,-0.283181793,-0.278781793,1.982142508,6.103539452,1.579160341,0.805632614,78.18887899,67.27524409,57.69881958,62.57492028,62.57492028,79.21377112,68.62977251,71.84308926,68.52096551,68.52096551,12.04552824,0.08622957,0.995736573,13.4,18.49174,2.577924201,50.31607167,42.71392715,170336.0,14688.0,1.177978122,0.0,1.0,10.497738563283974,4.423713675466239e-26,5.72916032059834,5.046448685206827e-09
KEY,2021,1.0,0.33666584,0.33706584,2.135064009,2.029963725,1.464512803,0.928145316,76.47217893,71.19131045,73.94408153,70.45122763,70.45122763,78.18887899,67.27524409,57.69881958,62.57492028,62.57492028,12.13536044,0.068705526,1.384029838,12.49,15.61507,2.305330436,38.54453904,56.28352423,186346.0,12803.0,0.684828101,0.0,1.0,7.003426220684787,1.2488873667842168e-12,3.927094096842607,4.2989175235247257e-05
KEY,2022,1.0,0.047465031,0.061665031,4.217338728,6.552945264,1.28590853,0.508732976,73.97123783,77.05672387,77.01622896,74.19311821,74.19311821,76.47217893,71.19131045,73.94408153,70.45122763,70.45122763,12.15379466,0.15157023,1.484253624,12.79,15.61507,4.973197578,60.7986037,33.58375542,189813.0,28770.0,1.810357506,0.0,1.0,7.0003787079881965,1.2763577336779029e-12,3.1738160634167167,0.0007522449986639
KEY,2023,1.0,-0.002043319,0.047456681,4.608093246,6.284107736,1.305490432,0.423937753,72.49714885,77.49341565,76.95907549,74.35819602,40.62221178,73.97123783,77.05672387,77.01622896,74.19311821,74.19311821,12.14569081,0.120272359,1.111190691,14.15,15.61507,5.445652717,66.37692277,26.93616931,188281.0,22645.0,2.464230232,0.0,1.0,5.976823933128435,1.1376493765971223e-09,3.1103711249001043,0.0009342620661861
RF,2016,0.0,0.356250092,0.358250092,2.301962126,8.60749851,1.471288577,1.23102252,53.19620528,51.50771125,70.02172691,52.44053548,52.44053548,43.69233551,48.98376488,70.40837032,50.84859263,50.84859263,11.74378319,0.061626762,1.100819026,14.15,31.88739,2.990824705,21.18289334,73.92415664,125968.0,7763.0,0.286549002,0.0,1.0,15.05361135684954,1.6344570330798066e-51,7.73408175054392,5.207604678912739e-15
RF,2017,0.0,0.259783842,0.267783842,2.074722673,7.679190939,1.317741644,1.103612023,62.20669713,54.57967964,71.52047932,57.458141,57.458141,53.19620528,51.50771125,70.02172691,52.44053548,52.44053548,11.73040501,0.069448244,1.274830814,13.78,30.74163,2.70386418,21.14007014,75.46027159,124294.0,8632.0,0.280148344,0.0,1.0,11.256610400616864,1.074325226222556e-29,5.348305257201088,4.4390817429831304e-08
RF,2018,0.0,-0.358554803,-0.340454803,2.161707075,9.746684352,1.405091933,1.183298888,69.61963761,47.97152163,60.66986867,52.66801118,52.66801118,62.20669713,54.57967964,71.52047932,57.458141,57.458141,11.74155792,0.111577875,0.960909265,12.46,30.74163,3.496133429,20.6406496,76.26796544,125688.0,14024.0,0.270633279,0.0,1.0,8.621274843505192,3.310638644933338e-18,4.4667685860352595,3.9704973957644094e-06
RF,2019,0.0,0.063903277,0.085303277,1.701173571,8.349471528,1.570321891,1.234809877,80.3615413,72.41994073,47.46314627,63.57418892,63.57418892,69.61963761,47.97152163,60.66986867,52.66801118,52.66801118,11.74594014,0.078651774,1.096185051,12.68,30.0,2.3474136,26.38473753,67.97400147,126240.0,9929.0,0.388159251,0.0,1.0,7.892423038543188,1.4818755023915298e-15,5.123310751067476,1.501084783064603e-07
RF,2020,1.0,-0.18406928,-0.17966928,1.531187228,7.757044088,1.596881417,1.216959393,84.68316142,80.50568692,44.51291095,66.86915772,66.86915772,80.3615413,72.41994073,47.46314627,63.57418892,63.57418892,11.90083063,0.024214833,0.940920507,13.56,29.73856,2.339703844,27.87646358,62.73881926,147389.0,3569.0,0.444325601,0.0,1.0,14.935480048762468,9.683715985238133e-51,7.916311616214222,1.223299873207148e-15
RF,2021,1.0,0.261131575,0.261531575,1.961731307,1.995041766,1.448587642,1.32368303,85.278048,79.48631891,83.66134066,80.57957388,80.57957388,84.68316142,80.50568692,44.51291095,66.86915772,66.86915772,12.00112504,0.01477249,1.232111358,12.74,21.68798,2.227193849,10.02403452,83.19103146,162938.0,2407.0,0.120494173,0.0,1.0,10.908692933821238,5.237580010773921e-28,6.371255092582871,9.374374867269435e-11
RF,2022,1.0,-0.018799173,-0.004599173,3.647915395,8.813125265,1.23737707,1.129897222,86.85040811,78.45001233,84.06177448,80.2749904,80.2749904,85.278048,79.48631891,83.66134066,80.57957388,80.57957388,11.95259874,0.014714599,1.410108942,12.54,21.58631,4.656989049,10.02717125,82.65749141,155220.0,2284.0,0.121309891,0.0,1.0,12.215174199815864,1.2897418731814015e-34,6.357134862689917,1.0277576024376169e-10
DFS,2016,0.0,0.294669349,0.296669349,1.871323188,6.204668534,1.466078734,0.842963126,23.49352748,50.88147633,73.41723549,52.00449569,52.00449569,22.84303853,51.98861688,70.41732532,51.79336452,51.79336452,11.43288609,0.275631581,2.603934049,15.5,37.11424,2.761313722,53.4301298,45.45466809,92308.0,25443.0,1.175459684,0.0,0.0,,,,
DFS,2017,0.0,0.320830797,0.328830797,1.749679341,6.105188521,1.515509085,0.891316777,29.51822378,53.14581786,67.90295905,51.8652637,51.8652637,23.49352748,50.88147633,73.41723549,52.00449569,52.00449569,11.51379509,0.263031163,2.665429509,13.8,37.11424,2.537617125,52.11255572,46.7959594,100087.0,26326.0,1.113612295,0.0,1.0,,,,
DFS,2018,0.0,-0.332749238,-0.314649238,1.859429235,7.634849463,1.522244505,0.919563181,28.9918111,46.26099994,74.32045303,50.76712922,50.76712922,29.51822378,53.14581786,67.90295905,51.8652637,51.8652637,11.60416373,0.248537238,1.849974053,13.5,36.40642,3.165036055,50.22208667,48.73061224,109553.0,27228.0,1.030606519,0.0,1.0,,,,
DFS,2019,0.0,0.156562083,0.177962083,1.489773877,6.75786862,1.609225342,0.997671264,34.4487962,58.68573438,86.53447635,62.30018678,62.30018678,28.9918111,46.26099994,74.32045303,50.76712922,50.76712922,11.64391864,0.225455279,2.328924411,13.5,35.31241,2.163337925,48.11585391,50.77638353,113996.0,25701.0,0.947603011,0.0,1.0,,,,
DFS,2020,1.0,0.003012977,0.007412977,1.099708602,5.116753214,1.78676909,0.81105615,34.7969454,54.75613166,84.1830021,59.73995965,59.73995965,34.4487962,58.68573438,86.53447635,62.30018678,62.30018678,11.63416031,0.188158279,2.824201606,16.1,34.54595,1.676214511,63.43025825,34.51134303,112889.0,21241.0,1.837953922,0.0,1.0,,,,
DFS,2021,1.0,0.237836136,0.238236136,1.808167253,1.823731757,1.690025276,1.221415472,36.60665359,58.66827208,79.51069368,60.48444115,60.48444115,34.7969454,54.75613166,84.1830021,59.73995965,59.73995965,11.61043323,0.183478166,2.697475766,17.6,23.76981,2.167986604,32.85209762,65.27428955,110242.0,20227.0,0.503293071,0.0,1.0,,,,
DFS,2022,1.0,-0.151801548,-0.137601548,3.44712191,7.715736496,1.405308899,0.863855105,37.27925691,62.06793136,77.72924172,61.84772429,61.84772429,36.60665359,58.66827208,79.51069368,60.48444115,60.48444115,11.78832744,0.152673379,1.968554807,15.8,22.89439,4.566831223,43.81146025,53.89558728,131706.0,20108.0,0.812895127,0.0,1.0,,,,
DFS,2023,1.0,0.03506419,0.08456419,3.943268476,7.078482702,1.445723848,0.853834333,36.29579375,54.96472612,62.86472228,53.099087,29.09445368,37.27925691,62.06793136,77.72924172,61.84772429,61.84772429,11.92974586,0.140601003,2.133057247,13.7,22.89439,5.057807782,46.15658753,51.33961854,151713.0,21331.0,0.899044224,0.0,1.0,,,,
SBNY,2016,0.0,2.774011041,2.776011041,3.411098788,6.602730428,0.880291942,0.830931686,21.15270351,33.0736496,31.56143345,27.76664624,27.76664624,18.2821119,31.30998024,29.27900327,26.07019138,26.07019138,10.57253698,0.081963734,2.270739644,13.46,42.02498,1.540478388,9.294087924,90.70591208,39047.611,3200.488,0.102463971,0.0,0.0,16.236811483586923,1.3847499418437265e-59,8.811496867052849,6.174286737062563e-19
SBNY,2017,0.0,2.164467134,2.172467134,2.921136872,6.962975474,1.017555798,0.955734669,22.15799615,36.52408317,46.67009838,34.91718067,34.91718067,21.15270351,33.0736496,31.56143345,27.76664624,27.76664624,10.67168933,0.121582983,1.871739749,13.32,41.57749,1.65214566,9.968170412,90.03182959,43117.72,5242.381,0.110718292,0.0,0.0,23.98221568496257,2.131849602897556e-127,6.6013036675545536,2.0377887668550015e-11
SBNY,2018,0.0,-4.253721261,-4.235621261,-2.468760978,8.496792144,1.056695779,0.980389808,23.52538211,33.03176178,35.58738619,29.47435726,29.47435726,22.15799615,36.52408317,46.67009838,34.91718067,34.91718067,10.76563495,0.127693392,1.283962866,13.41,40.60203,2.148466578,11.58542557,88.41457443,47364.816,6048.174,0.131035247,0.0,0.0,22.117004773501876,1.084284916334181e-108,6.627987197715851,1.7014748756174326e-11
SBNY,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.042400466788719,0.99999999924081,6.181995942329065,3.1648076601890735e-10
SBNY,2020,1.0,1.481214952,1.485614952,2.554065287,11.36123632,1.969459029,1.804407906,54.39040762,45.97932763,52.94067853,45.21047857,45.21047857,51.6393068,47.22842426,48.19955117,43.44888429,43.44888429,11.21031037,0.051670301,1.244983363,13.54,33.03057,1.862014134,12.01724017,87.98275983,73888.344,3817.833,0.136586306,0.0,0.0,2.7843039690606957,0.0026821368003113,5.7141787543827105,5.511753854905797e-09
