instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_equity_vol,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_sigmaE_count,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m,m_solver_status,size_dummy,covid_dummy,outlier_a,outlier_m
SNV,2018,37998453589.38899,E_pb,False,37998453589.38899,5877454943.522633,,2544849000.0,0.0459328079777407,0.0614832019944351,0.0469088854587436,0.301602159,65.42046765055586,0.0,ok,0.0,-0.376764037,-0.358664037,1.64956805,8.214567146,1.236033071,0.969379545,21.58687943,33.75242067,63.77192982,39.69909539,39.69909539,22.15799615,29.55187903,42.51086708,29.96164415,29.96164415,10.39418777,0.077897519,1.261386965,12.37,36.46972,2.98074138,29.46877464,68.05959612,32669.192,2544.849,0.432984859,0.0,0.0,0.0181,2544849000.0,SNV,,,SNV,4447025614.08,0.2607441110021141,0.0459328079777407,4447025614.08,2544849000.0,0.0181,1.0,0.0459328079777407,2.0,2017.0,2016.0,6946227202.461351,0.0294065206616519,0.0,5.0,converged,34.776631036734415,34.74722451607276,34.74722451607276,7.632222501513744e-265,converged,1,0,other,other
SSB,2018,12835075555.251743,E_pb,False,12835075555.251743,4097311164.978072,12976458669.10282,536732999.99999994,0.0528449082857005,0.0632112270714251,0.0532610034876194,0.169609869,63.52855647910888,0.0,ok,0.0,-0.226803523,-0.208703523,1.641615287,9.138665997,1.159465815,1.067005456,23.52538211,18.69258025,37.66711082,23.11082408,23.11082408,24.17324669,19.5816271,54.43148021,29.598016,29.598016,9.593991135,0.036571341,0.907739971,13.56,33.85004,2.76061536,11.58238853,88.41761147,14676.328,536.733,0.130996397,0.0,0.0,0.0181,536732999.99999994,SSB,,,SSB,6084505350.0,0.2668053467667799,0.0528449082857005,6084505350.0,536732999.99999994,0.0181,1.0,0.0528449082857005,2.0,2017.0,2016.0,6611610874.192762,0.0486318891622328,0.0,4.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
SSB,2021,47101114053.905136,E_pb,False,47101114053.905136,4885559190.612271,34102249694.86574,1108305000.0,0.1533511138289173,0.0883377784572293,0.1518564970906705,-0.165844809,23.675954989382113,3.189788521370029e-124,ok,1.0,0.219888139,0.220288139,1.234849494,1.481894556,0.942787919,0.799411875,22.26640446,29.62584326,14.47141591,20.60026058,20.60026058,20.85479836,23.99825326,29.44226316,22.76971678,22.76971678,10.6415712,0.026490103,1.156418842,13.56,20.93924,1.334788691,18.49065918,81.50934082,41838.456,1108.305,0.226853254,0.0,0.0,0.0004,1108305000.0,SSB,,,SSB,8130604230.0,0.2784744815390993,0.1533511138289173,8130604230.0,1108305000.0,0.0004,1.0,0.1533511138289173,3.0,2020.0,2018.0,9238465996.664007,0.1349614988102117,0.0,5.0,converged,15.78265916464679,15.647697665836578,15.647697665836578,1.7222876333322326e-55,converged,1,1,other,other
SSB,2023,50961521096.10189,E_pb,False,50961521096.10189,5548405083.717131,38155271313.3519,981089000.0,0.1932016017268334,0.0983004004317083,0.1914091133535081,0.039735121,20.848787623732917,7.81667675522326e-97,ok,1.0,0.012203766,0.061703766,3.780520749,7.14733415,1.052701398,0.924462688,33.84301041,43.64917272,18.37246132,29.18966422,29.18966422,37.84955792,34.64156459,15.36384204,23.77572001,23.77572001,10.71223815,0.02184955,1.160301371,14.08,21.55062098,4.752221531,15.02549793,84.97450207,44902.024,981.089,0.176823607,0.0,0.0,0.0495,981089000.0,SSB,,,SSB,8571083850.0,0.3495528686070689,0.1932016017268334,8571083850.0,981089000.0,0.0495,1.0,0.1932016017268334,3.0,2022.0,2020.0,9504791311.893656,0.1742223553034639,0.0,5.0,converged,13.40565526359762,13.231432908294156,13.231432908294156,2.8887644553528418e-40,converged,1,1,other,other
STBA,2021,9589265502.519257,E_pb,False,9589265502.519257,1174049672.532616,8342300000.017431,161314000.0,0.1643590612862779,0.0910897653215694,0.1631468909525867,-0.273102089,23.385788456854367,2.9812960368518585e-121,ok,1.0,0.246227776,0.246627776,1.646708264,1.542430417,0.692813179,0.622528637,18.48795725,27.52469167,61.84363653,36.06799242,36.06799242,18.99807322,24.40101291,60.22853116,33.78517362,33.78517362,9.157838874,0.017000949,1.028095257,13.79,17.82969542,1.740134118,12.08015489,87.91984511,9488.529,161.314,0.137399638,0.0,0.0,0.0004,161314000.0,STBA,,,STBA,1240349634.88,0.2559349723704946,0.1643590612862779,1240349634.88,161314000.0,0.0004,1.0,0.1643590612862779,3.0,2020.0,2018.0,1401599122.18473,0.1454500782385392,0.0,5.0,converged,14.93979382256389,14.794343744325351,14.794343744325351,7.966537484739136e-50,converged,1,1,other,other
STEL,2021,5604092057.088738,E_pb,False,5604092057.088738,,,50000000.0,0.0919530447592276,0.0729882611898069,0.0917853362803248,-0.076119922,50.637496214896245,0.0,ok,1.0,0.13539233,0.13579233,0.13579233,1.515266,0.993505518,0.993505518,17.43215031,21.53186387,33.85407643,22.86727199,22.86727199,18.99807322,24.78419396,38.04792107,25.99021179,25.99021179,8.408716938,0.011145784,1.263320738,16.42,19.37497,0.0,0.0,100.0,4486.001,50.0,0.0,0.0,0.0,0.0004,50000000.0,STEL,,,STEL,1492722800.0,0.1879131849730835,0.0919530447592276,1492722800.0,50000000.0,0.0004,1.0,0.0919530447592276,2.0,2020.0,2019.0,1542702803.9994671,0.0889739787116992,0.0,4.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,0,1,other,zero_cost_debt
STEL,2022,12098911449.03012,E_pb,False,12098911449.03012,,,173292000.0,0.1068647038263606,0.0767161759565901,0.1064389857625013,0.13579233,41.246557720861,0.0,ok,1.0,-0.050534604,-0.036334604,-0.036334604,8.283294635,0.959191565,0.959191565,17.26625006,21.03177997,16.22998138,16.47218649,16.47218649,17.43215031,21.53186387,33.85407643,22.86727199,22.86727199,9.296558159,0.015897711,1.127878056,12.39,19.37497,0.0,0.0,100.0,10900.437,173.292,0.0,0.0,0.0,0.0141999999999999,173292000.0,STEL,,,STEL,1516400472.0,0.2959111663438035,0.1068647038263606,1516400472.0,173292000.0,0.0141999999999999,1.0,0.1068647038263606,3.0,2021.0,2019.0,1687249114.4949448,0.0960437234960311,0.0,4.0,converged,23.89212767636791,23.79608395287188,23.79608395287188,1.8332916266993737e-125,converged,1,1,other,zero_cost_debt
SYBT,2020,9416118650.218311,E_pb,False,9416118650.218311,1417555510.327999,4330389101.063199,91082000.0,0.1659406437383999,0.0914851609345999,0.1652273365795172,0.060483059,28.414653856944486,6.664476318660125e-178,ok,1.0,-0.093614594,-0.089214594,0.61647174,5.492674335,0.816274658,0.776559502,18.99807322,21.28801645,55.91764824,30.68920953,30.68920953,20.28455285,13.31289278,54.66518094,26.28265996,26.28265996,8.435685695,0.019763361,2.084343262,13.36,20.40440206,0.879822677,6.037368137,93.96263186,4608.629,91.082,0.064252863,0.0,0.0,0.0044,91082000.0,SYBT,,,SYBT,1192901072.0,0.4410467209381611,0.1659406437383999,1192901072.0,91082000.0,0.0044,1.0,0.1659406437383999,3.0,2019.0,2017.0,1283583191.5820756,0.1542173293542,0.0,4.0,converged,17.260979153342166,17.106761823987966,17.106761823987966,6.607235250270497e-66,converged,0,1,other,other
SYBT,2021,16490536739.651768,E_pb,False,16490536739.651768,1568913779.2502856,6301263869.392927,85840000.0,0.1179028716360892,0.0794757179090223,0.1177038783984391,-0.089214594,43.8992083294982,0.0,ok,1.0,0.1419749,0.1423749,0.749696521,1.475460066,0.721782174,0.690721759,18.48795725,30.90875793,61.50736356,37.62543101,37.62543101,18.99807322,21.28801645,55.91764824,30.68920953,30.68920953,8.801774211,0.012915991,2.513730442,12.79,17.81104,0.747919536,5.187478691,94.81252131,6646.025,85.84,0.054713013,0.0,0.0,0.0004,85840000.0,SYBT,,,SYBT,1698952480.0,0.2166126350673204,0.1179028716360892,1698952480.0,85840000.0,0.0004,1.0,0.1179028716360892,3.0,2020.0,2018.0,1784758150.8662837,0.112234464971237,0.0,4.0,converged,27.09730371454132,26.985069249570085,26.985069249570085,1.1063240400858884e-160,converged,0,1,other,other
SYBT,2022,18196092775.39284,E_pb,False,18196092775.39284,2719283407.8206935,6938781978.747155,218474000.0,0.1174374689407471,0.0793593672351868,0.1169857029397605,0.1423749,39.06257129259547,0.0,ok,1.0,-0.013383005,0.000816995,3.933528482,6.959544698,0.71163173,0.667551529,16.94937276,30.51915936,46.5009311,32.02983824,32.02983824,18.48795725,30.90875793,61.50736356,37.62543101,37.62543101,8.922159642,0.029144396,2.50022332,12.54,17.81104,4.785037121,7.436761094,92.56323891,7496.261,218.474,0.08034249,0.0,0.0,0.0141999999999999,218474000.0,SYBT,,,SYBT,1901249820.0,0.3337546459770552,0.1174374689407471,1901249820.0,218474000.0,0.0141999999999999,1.0,0.1174374689407471,3.0,2021.0,2019.0,2116643411.859126,0.1054868125509199,0.0,4.0,converged,21.71535456168961,21.60986774913869,21.60986774913869,7.253172609588587e-104,converged,1,1,other,other
TBBK,2023,19206252302.080067,E_pb,False,19206252302.080067,2325489152.7710004,7245029831.143428,147863000.0,0.1799244750026047,0.0949811187506512,0.1792755184737505,0.265504384,28.580638089508675,5.847366675330904e-180,ok,1.0,0.011793539,0.061293539,2.964504013,8.726216196,1.466888379,1.401660645,21.18607797,30.08149089,76.05900117,43.33114365,30.34820656,21.40868284,36.47478932,55.49812301,38.64344047,38.64344047,8.949714945,0.019188795,2.541238321,16.23,26.81127,3.971751868,5.978242962,94.02175704,7705.695,147.863,0.063583612,0.0,0.0,0.0495,147863000.0,TBBK,,,TBBK,2051493412.8,0.3492895968184378,0.1799244750026047,2051493412.8,147863000.0,0.0495,1.0,0.1799244750026047,3.0,2022.0,2020.0,2192215392.5975404,0.1683748214342967,0.0,4.0,converged,16.39233677360808,16.22396195217378,16.22396195217378,1.7072062049192737e-59,converged,1,1,other,other
TCBK,2019,8787763404.35281,E_pb,False,8787763404.35281,1138842602.4155965,6067915233.926704,75686000.0,0.2351029348368561,0.108775733709214,0.2340242125349213,-0.229885432,19.253687221099984,6.573235539300146e-83,ok,0.0,-0.059580477,-0.038180477,0.894220632,6.644582544,0.884556117,0.849665498,22.06022092,20.70945873,46.36421522,27.21870521,27.21870521,23.52538211,27.70081635,51.53786365,32.57238021,32.57238021,8.775113906,0.011695856,1.374055238,15.07,38.21133,1.505165606,6.231718235,93.76828177,6471.181,75.686,0.066458701,0.0,0.0,0.0214,75686000.0,TCBK,,,TCBK,1340951304.0,0.1503503168260569,0.2351029348368561,1340951304.0,75686000.0,0.0214,1.0,0.2351029348368561,2.0,2018.0,2017.0,1415034831.2140472,0.222794223923077,0.0,4.0,converged,13.351041168922434,13.128246944999356,13.128246944999356,1.1342364970474634e-39,converged,0,0,other,other
TCBK,2020,8564871500.169141,E_pb,False,8564871500.169141,728767895.6869894,6845355729.868948,84549000.0,0.1668915838122884,0.0917228959530721,0.1661568019399439,-0.038180477,27.539840582431037,2.9282777931947964e-167,ok,1.0,-0.312700902,-0.308300902,0.726606422,4.875575826,0.726324738,0.677668628,23.01854105,44.60323216,76.50860767,50.24524928,50.24524928,22.06022092,20.70945873,46.36421522,27.21870521,27.21870521,8.941091231,0.011067305,1.133672293,15.22,38.11281,1.62046081,10.39557897,89.60442103,7639.529,84.549,0.116016362,0.0,0.0,0.0044,84549000.0,TCBK,,,TCBK,1159244352.0,0.353430601636037,0.1668915838122884,1159244352.0,84549000.0,0.0044,1.0,0.1668915838122884,3.0,2019.0,2017.0,1243422153.6352785,0.1555932756780315,0.0,4.0,converged,17.383759244326225,17.22816596864819,17.22816596864819,8.162288069437325e-67,converged,1,1,other,other
TCBK,2021,10862819336.395052,E_pb,False,10862819336.395052,1346772437.0568535,7974328936.710871,108166000.0,0.1389633163278793,0.0847408290819698,0.1384287217244225,-0.308300902,31.073465643734473,2.749943496869804e-212,ok,1.0,0.185342662,0.185742662,1.163086144,1.504112096,0.601766082,0.568611384,21.40314479,36.45327009,76.26143036,46.1067601,46.1067601,23.01854105,44.60323216,76.50860767,50.24524928,50.24524928,9.061235424,0.012555853,1.27698405,15.42,27.40061,1.365235083,7.434403932,92.56559607,8614.787,108.166,0.080314979,0.0,0.0,0.0004,108166000.0,TCBK,,,TCBK,1277219015.04,0.2736952198615938,0.1389633163278793,1277219015.04,108166000.0,0.0004,1.0,0.1389633163278793,3.0,2020.0,2018.0,1385341757.2921584,0.1281175486734504,0.0,4.0,converged,19.97105111557751,19.84293356690406,19.84293356690406,6.341856956642795e-88,converged,1,1,other,other
TFC,2018,240421583121.53,E_pb,False,240421583121.53,35831519651.303085,,28887000000.0,0.0493963838691927,0.0623490959672981,0.0507857380072638,0.221431551,48.29324641122991,0.0,ok,0.0,-0.283634578,-0.265534578,1.838588023,6.253531543,1.017448554,0.648169181,29.96612645,62.88244511,75.00289729,59.39734737,59.39734737,30.37984676,63.49712874,68.21207962,57.23487101,57.23487101,12.32694867,0.127990182,1.221592313,13.8,29.3309166,2.800766076,42.71419557,52.98281364,225697.0,28887.0,0.806189642,0.0,1.0,0.0181,28887000000.0,TFC,,,TFC,56729271413.76,0.183609045355782,0.0493963838691927,56729271413.76,28887000000.0,0.0181,1.0,0.0493963838691927,2.0,2017.0,2016.0,85098120128.77586,0.0329292922527216,0.0,5.0,converged,33.37622439543116,33.343295103178434,33.343295103178434,4.5558213560287046e-244,converged,1,0,other,other
TFIN,2022,7179263756.643581,E_pb,False,7179263756.643581,1471851921.7375507,,179298000.0,0.0568660201366808,0.0642165050341702,0.0570451213367163,0.076490545,66.42871355758395,0.0,ok,1.0,-0.25981271,-0.24561271,4.074153402,8.930321729,1.201162203,1.097425479,57.78766753,67.08882046,84.68259977,69.67849748,69.67849748,58.53816547,69.55856229,79.82800874,69.1771004,69.1771004,8.581816021,0.033615541,1.392818828,17.7,22.40278,5.524278925,10.54114576,86.53195064,5333.783,179.298,0.121817961,0.0,0.0,0.0141999999999999,179298000.0,TFIN,,,TFIN,1175498698.95,0.5155565497648432,0.0568660201366808,1175498698.95,179298000.0,0.0141999999999999,1.0,0.0568660201366808,3.0,2021.0,2019.0,1352268658.9143243,0.0494324353628403,0.0,6.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,0,1,other,other
THFF,2020,3888051584.30504,E_pb,False,3888051584.30504,551219935.5742711,3732075571.921006,121920000.0,0.1451187627367377,0.0862796906841844,0.143329807500066,0.017268492,24.42039920599445,5.192713313336969e-132,ok,1.0,-0.21379331,-0.20939331,0.440332454,4.961059883,0.830947029,0.713533962,18.99807322,21.90893758,24.40451022,19.65245672,19.65245672,20.28455285,17.22040133,31.21405073,19.77837732,19.77837732,8.424539161,0.02675125,0.87655121,17.4,25.60363,0.822352179,18.11213294,81.88786706,4557.544,121.92,0.221182131,0.0,0.0,0.0044,121920000.0,THFF,,,THFF,457376810.397,0.2867046230402728,0.1451187627367377,457376810.397,121920000.0,0.0044,1.0,0.1451187627367377,3.0,2019.0,2017.0,578761540.8535641,0.1146827357108099,0.0,5.0,converged,13.676875682083846,13.562192946373036,13.562192946373036,3.354980141819844e-42,converged,0,1,other,other
THFF,2021,4941276969.379296,E_pb,False,4941276969.379296,585508390.1524185,4360937429.435628,109311000.0,0.1222960983174346,0.0805740245793586,0.1213930981855622,-0.20939331,29.79000879311012,2.631478664225179e-195,ok,1.0,0.174718281,0.175118281,0.731707198,1.391581898,0.752083661,0.654225778,18.48795725,29.95919904,19.68128256,22.09706065,22.09706065,18.99807322,21.90893758,24.40451022,19.65245672,19.65245672,8.551613748,0.021122494,0.975421192,15.63,19.88065,0.729086085,15.73228977,84.26771023,5175.099,109.311,0.186694165,0.0,0.0,0.0004,109311000.0,THFF,,,THFF,568256977.8272879,0.1804767928654322,0.1222960983174346,568256977.8272879,109311000.0,0.0004,1.0,0.1222960983174346,3.0,2020.0,2018.0,677524262.1796244,0.1025728775458912,0.0,7.0,converged,17.840085744649812,17.73751286710392,17.73751286710392,1.076269912366444e-70,converged,0,1,other,other
TMP,2021,12773565247.23174,E_pb,False,12773565247.23174,3103133202.1394925,7367041183.07917,190787000.0,0.1283436036325149,0.0820859009081287,0.1276628624615426,-0.134990954,31.9251909031671,5.970562024839434e-224,ok,1.0,0.187878077,0.188278077,0.746482431,1.469182905,0.666706002,0.635792988,20.26364203,19.12008529,61.86447204,32.16250705,32.16250705,21.86357029,23.41648932,69.6234773,37.09166211,37.09166211,8.964437532,0.024397371,1.674300532,14.2,20.91807,0.719645563,5.792095389,94.20790461,7819.982,190.787,0.061482053,0.0,0.0,0.0004,190787000.0,TMP,,,TMP,1218102191.46,0.2175021608081282,0.1283436036325149,1218102191.46,190787000.0,0.0004,1.0,0.1283436036325149,3.0,2020.0,2018.0,1408812891.9248388,0.1109697581227283,0.0,6.0,converged,18.076116080263343,17.965146322140615,17.965146322140615,1.826567720606268e-72,converged,1,1,other,other
TOWN,2018,11454946020.22455,E_pb,False,11454946020.22455,8292041480.090139,9861562403.270214,1094332000.0,0.0707614915190575,0.0676903728797644,0.0704936814189579,0.18350377,37.17408485261035,8.95057811796162e-303,ok,0.0,-0.258037328,-0.239937328,2.24918238,8.966985132,1.114888235,1.019132784,21.58687943,13.89569452,19.11170331,13.77247767,13.77247767,22.15799615,18.5671714,15.61313201,14.83004453,14.83004453,9.320362704,0.098031807,1.137678975,14.83,28.80572,3.456943537,11.65873062,88.34126938,11163.03,1094.332,0.131973773,0.0,0.0,0.0181,1094332000.0,TOWN,,,TOWN,1805760640.8,0.227887676351157,0.0707614915190575,1805760640.8,1094332000.0,0.0181,1.0,0.0707614915190575,2.0,2017.0,2016.0,2880463412.012804,0.04436033308854,0.0,5.0,converged,22.2471498197706,22.20278948668206,22.20278948668206,1.613926152390914e-109,converged,1,0,other,other
TRMK,2018,15399848671.402271,E_pb,False,15399848671.402271,592046145.3231739,10030112505.282013,192212000.0,0.0724362901937539,0.0681090725484384,0.0723829461762074,0.159218136,62.89487971774253,0.0,ok,0.0,-0.240501058,-0.222401058,2.12989597,7.567832292,1.012511771,0.810825053,21.58687943,37.85885211,59.15944926,40.07539238,40.07539238,22.15799615,37.61979305,49.25417525,36.39092044,36.39092044,9.494500751,0.014466758,1.176077364,13.07,23.38299,2.999058918,24.50876678,75.49123322,13286.46,192.212,0.324657126,0.0,0.0,0.0181,192212000.0,TRMK,,,TRMK,1719378168.0,0.2009867890097088,0.0724362901937539,1719378168.0,192212000.0,0.0181,1.0,0.0724362901937539,2.0,2017.0,2016.0,1908142426.9820216,0.0652704820341118,0.0,4.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
TRMK,2021,19629656385.95059,E_pb,False,19629656385.95059,2430346080.573318,14521466935.244368,514500000.0,0.1499011941025048,0.0874752985256262,0.1483067801861839,-0.200612978,23.302127734941404,2.1092157767873875e-120,ok,1.0,0.212156477,0.212556477,1.573627945,1.540239586,0.941157747,0.798603188,18.48795725,37.7513373,30.11935701,29.71966802,29.71966802,18.99807322,36.73263734,32.28027786,29.84028815,29.84028815,9.775406196,0.029240205,1.149200872,13.55,15.67957,1.658207434,17.47120175,82.52879825,17595.636,514.5,0.211698245,0.0,0.0,0.0004,514500000.0,TRMK,,,TRMK,2001116120.34,0.2143626365070323,0.1499011941025048,2001116120.34,514500000.0,0.0004,1.0,0.1499011941025048,3.0,2020.0,2018.0,2515410361.494513,0.1192527869681349,0.0,5.0,converged,13.37080946862694,13.251556681658808,13.251556681658808,2.209700875316372e-40,converged,1,1,other,other
UBFO,2020,1101129051.34934,E_pb,False,1101129051.34934,112405186.16373242,995871132.5082498,10924000.0,0.1339201603201957,0.0834800400800489,0.1334246732813042,0.032882911,34.82851187194984,4.503331899640483e-266,ok,1.0,-0.202990617,-0.198590617,1.176247574,5.125659053,0.752465546,0.710097281,18.99807322,18.09111173,57.21634954,29.57107725,29.57107725,20.28455285,18.03078206,60.42555449,30.69646752,30.69646752,6.996364878,0.009997675,1.017933358,17.78,38.60578,2.210709473,8.857595135,91.14240487,1092.654,10.924,0.097184128,0.0,0.0,0.0044,10924000.0,UBFO,,,UBFO,123205095.0,0.3694982082196191,0.1339201603201957,123205095.0,10924000.0,0.0044,1.0,0.1339201603201957,2.0,2019.0,2018.0,134081134.98940258,0.123057177861293,0.0,4.0,converged,20.473851882531974,20.350794704670683,20.350794704670683,2.284043534258602e-92,converged,0,1,other,other
UBSI,2018,17034365916.225027,E_pb,False,17034365916.225027,16863971201.791096,17347060187.390457,1850430000.0,0.0338580912204317,0.0584645228051079,0.0362691566827867,0.214803407,69.95157919600608,0.0,ok,0.0,-0.259292801,-0.241192801,1.494199429,9.277513794,1.165763444,1.08631985,21.58687943,15.41422575,59.66355763,29.12433672,29.12433672,22.15799615,23.55578346,48.72454816,29.22450593,29.22450593,9.86529221,0.096123747,0.978982721,14.4,33.35181,2.568027324,9.887732843,90.11226716,19250.498,1850.43,0.109726824,0.0,0.0,0.0181,1850430000.0,UBSI,,,UBSI,4419486600.0,0.2505757334187699,0.0337227221325559,4419486600.0,1850430000.0,0.0181,1.0,0.0337227221325559,2.0,2017.0,2016.0,6236725106.169663,0.0238966951479292,0.0,5.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
